005,3,0,60,0.5331807136535645,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,4,0,72,22.901846885681152,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,2,0,76,9.114071369171143,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,1,0,72,28.924612283706665,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,0,0,73,21.537431240081787,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,3,0,76,49.070043325424194,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,0,0,58,0.5411434173583984,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,3,0,56,3.9028737545013428,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,47,2.2471137046813965,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,1,0,55,18.60421085357666,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,56,3.4232094287872314,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,54,3.2560582160949707,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,1,0,58,13.931707620620728,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,51,1.5154697895050049,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
015,2,0,72,6.409418821334839,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
010,0,0,64,5.258620977401733,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,56,14.589640617370605,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,3,0,68,5.331329822540283,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,0,0,69,2.645418882369995,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,68,2.4840035438537598,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
030,0,0,72,3.409773588180542,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,73,12.582931280136108,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
030,3,0,71,4.3936896324157715,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,75,0.9152655601501465,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,4,0,70,11.162272214889526,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,3,0,70,7.848783254623413,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,73,12.708043575286865,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,4,0,66,10.834821701049805,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,1,0,65,9.851675748825073,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,1,0,66,23.48810887336731,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,4,0,72,11.018347978591919,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,70,8.922816514968872,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,3,0,75,4.01300311088562,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
030,2,0,60,18.452264547348022,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
060,1,0,70,7.6437132358551025,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
060,0,0,70,5.653431177139282,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
100,4,0,72,29.72661280632019,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,0,0,75,37.884108543395996,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
100,1,0,76,23.14887285232544,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,72,56.88687753677368,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,3,0,76,33.1206750869751,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,55,6.4804606437683105,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,50,7.462501525878906,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
005,2,0,56,12.749112129211426,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,56,7.735291242599487,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,54,11.836389303207397,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,0,0,60,3.2125601768493652,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,4,0,63,4.473494052886963,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,0,0,62,13.00180721282959,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,51,14.365877389907837,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
010,1,0,55,13.780948638916016,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,56,12.145609140396118,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
015,2,0,59,13.119805335998535,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,62,11.72470474243164,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,2,0,61,13.87392807006836,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,1,0,73,4.852653980255127,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,66,6.254772901535034,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,3,0,70,5.9248809814453125,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,54,14.979519605636597,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
015,1,0,61,15.201537370681763,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,70,14.332109212875366,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,1,0,56,21.92778468132019,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,3,0,71,13.761695384979248,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,75,16.455851793289185,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
030,2,0,54,10.825072765350342,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
060,4,0,73,6.949624061584473,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,71,14.55315375328064,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,0,0,72,16.71099042892456,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,3,0,76,21.53706932067871,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,1,0,70,13.098456144332886,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,70,2.5679869651794434,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,0,0,73,22.152594327926636,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,3,0,76,7.3250274658203125,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,4,0,72,24.690948724746704,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,1,0,70,22.872477293014526,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,73,17.61905789375305,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
005,0,0,53,4.42896842956543,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,1,0,52,11.602423191070557,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
005,2,0,56,1.8121416568756104,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,56,1.3469011783599854,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,50,11.635576963424683,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
010,2,0,68,4.249274969100952,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,66,3.8362948894500732,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,60,7.523400068283081,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,1,0,65,5.2684032917022705,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,0,0,62,14.007481336593628,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,64,13.368348360061646,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,69,1.72761869430542,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
010,1,0,59,8.088766098022461,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,69,2.2080698013305664,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
010,3,0,51,6.391352891921997,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
015,2,0,59,3.409243583679199,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,4,0,66,2.534820079803467,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,4,0,66,10.010095834732056,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,73,11.57975697517395,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,3,0,70,3.940058469772339,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,3,0,70,9.088250637054443,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
030,0,0,73,2.0698201656341553,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,1,0,66,21.156112909317017,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
030,4,0,69,15.627352714538574,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,0,0,70,16.416043043136597,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,1,0,70,13.030839204788208,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,71,10.2457754611969,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,2,0,68,12.481253862380981,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,2,0,73,10.121494770050049,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
060,3,0,76,25.14933204650879,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,4,0,72,19.072296380996704,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,1,0,72,3.672551393508911,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,2,0,72,15.728826999664307,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,4,0,72,27.738954544067383,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,3,0,75,18.747296571731567,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
005,1,0,58,1.9443128108978271,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,2,0,56,3.8330445289611816,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,50,4.552433729171753,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
005,0,0,55,10.351253032684326,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,1,0,61,0.9090046882629395,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,55,7.460652828216553,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,3,0,53,13.358147621154785,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,50,1.8566038608551025,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
010,0,0,60,14.875207662582397,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,58,10.810308933258057,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,1,0,59,11.797149181365967,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,4,0,48,6.957631826400757,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,69,14.263097047805786,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,71,4.481271982192993,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,70,12.883244037628174,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
015,3,0,66,10.255878210067749,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,73,14.931971788406372,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,3,0,63,0.7043790817260742,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,2,0,67,6.9730236530303955,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,4,0,57,5.05379319190979,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
030,4,0,75,6.121056795120239,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
030,3,0,68,7.51265549659729,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,2,0,64,17.66548776626587,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,1,0,66,13.560647249221802,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
030,0,0,72,16.502544403076172,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,71,22.066004991531372,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,4,0,72,19.47962975502014,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,0,0,76,22.85510563850403,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,72,23.498395442962646,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,4,0,73,3.822615385055542,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,69,6.122796297073364,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
100,1,0,72,12.695008754730225,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,1,0,70,29.40538263320923,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
100,3,0,76,31.394996166229248,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,3,0,69,11.31718921661377,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
005,0,0,54,9.258831977844238,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,4,0,47,8.37613582611084,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,1,0,52,7.892441272735596,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
005,2,0,56,13.977044343948364,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,0,0,60,8.628173112869263,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,56,7.0947370529174805,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,56,13.405336141586304,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,57,2.12137508392334,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
010,1,0,58,10.93827199935913,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,58,19.327106714248657,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,65,8.49565839767456,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,70,11.520070314407349,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
015,3,0,68,7.319450378417969,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,1,0,65,2.2288146018981934,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,2,0,62,8.03028678894043,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,3,0,71,12.87469482421875,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,4,0,66,9.230121850967407,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,69,7.2017481327056885,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,0,0,70,6.2641761302948,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
020,1,0,73,11.281081438064575,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,3,0,68,11.43257761001587,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,68,7.85158109664917,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,1,0,66,5.823131561279297,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
030,2,0,64,14.904087781906128,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,0,0,70,6.039099931716919,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,0,0,71,9.382479906082153,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,2,0,69,18.96673607826233,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,3,0,75,10.548286199569702,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,4,0,72,16.74650263786316,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,1,0,70,15.119705438613892,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,72,21.755552291870117,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,3,0,70,23.716363668441772,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
100,0,0,75,3.438088893890381,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
100,1,0,76,7.814533472061157,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,4,0,75,18.455798625946045,{'C': 10, 'gamma': 0.001, 'kernel': 'poly'}
005,1,0,52,4.280750036239624,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
005,3,0,56,0.689732551574707,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,56,10.19160270690918,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
005,0,0,58,4.300538539886475,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,3,0,51,3.0895838737487793,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,0,0,64,1.2998368740081787,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,50,9.239383935928345,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
010,4,0,64,6.366177797317505,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,67,7.785752534866333,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
015,3,0,66,6.547233819961548,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,66,3.622105360031128,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,4,0,66,6.747601270675659,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,2,0,47,4.150761604309082,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,70,4.924582004547119,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,2,0,59,10.225988626480103,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,3,0,68,13.534613370895386,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,1,0,50,13.634442806243896,{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}
010,2,0,56,9.434929609298706,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,0,0,73,12.509776592254639,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
030,1,0,56,7.606572866439819,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,2,0,55,6.44793438911438,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,1,0,74,14.91121220588684,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
015,0,0,72,15.899698495864868,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
030,3,0,71,14.331125020980835,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,1,0,76,13.868621349334717,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
030,4,0,75,14.35676383972168,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,70,14.475961208343506,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,1,0,70,17.302123546600342,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,72,20.285265684127808,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,2,0,69,11.063434600830078,{'C': 0.1, 'gamma': 0.001, 'kernel': 'poly'}
060,3,0,76,18.561558723449707,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,3,0,75,37.37979316711426,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
060,4,0,72,11.511244773864746,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,0,0,70,12.059837818145752,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
