005,4,0,53,1.0698249340057373,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,3,0,56,2.979499578475952,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
010,1,0,59,0.43699121475219727,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
005,4,0,66,0.9677395820617676,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,59,10.661405563354492,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,3,0,57,6.384647369384766,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,2,0,42,8.76125979423523,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,1,0,48,3.144700527191162,{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,2,0,68,1.959627628326416,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
020,2,0,50,1.556363821029663,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,4,0,68,7.239456415176392,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,3,0,46,2.5412111282348633,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,3,0,65,0.58193039894104,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
010,0,0,52,14.830777406692505,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
060,1,0,66,2.247036933898926,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
030,2,0,73,1.5937893390655518,{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}
020,1,0,70,3.908477544784546,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,52,12.808456182479858,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
030,1,0,70,3.5783257484436035,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,61,1.7612636089324951,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,69,6.274013996124268,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
015,0,0,68,16.39689874649048,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,2,0,58,21.581724882125854,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
060,4,0,72,5.7181947231292725,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
020,4,0,59,15.064853191375732,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,0,0,66,12.262190103530884,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
030,3,0,69,21.89461398124695,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
100,3,0,74,3.1319713592529297,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
060,2,0,69,5.484333276748657,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,66,11.154695987701416,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
060,3,0,68,6.563895225524902,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
100,0,0,69,10.188204765319824,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,4,0,68,16.35319995880127,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,2,0,69,7.534711837768555,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
100,1,0,74,30.117724180221558,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
005,2,0,42,2.882821798324585,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,3,0,51,1.264059066772461,{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,0,0,59,10.286772012710571,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,1,0,58,10.268122911453247,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
005,4,0,66,14.20171594619751,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,58,9.83901071548462,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,1,0,64,14.784799098968506,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
020,1,0,70,4.930139064788818,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,0,0,51,11.75717568397522,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,4,0,52,3.205176830291748,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,1,0,63,3.968947649002075,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,0,0,58,10.038379430770874,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,3,0,52,6.748687028884888,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,4,0,53,13.82482624053955,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,3,0,58,19.214874744415283,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,66,11.42644214630127,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,0,0,48,3.3126707077026367,{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}
060,0,0,68,2.5033092498779297,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
060,4,0,67,0.9635028839111328,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
020,3,0,58,12.21883511543274,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,1,0,68,10.844359159469604,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,2,0,50,13.944406747817993,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
060,1,0,67,10.699893712997437,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,2,0,50,15.237569808959961,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,0,0,68,18.953110456466675,{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}
100,0,0,68,1.1650166511535645,{'C': 0.1, 'gamma': 0.01, 'kernel': 'poly'}
060,2,0,69,15.754140615463257,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,3,0,73,7.835729360580444,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
030,3,0,71,15.716788053512573,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,4,0,51,12.328256368637085,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
100,3,0,68,5.734918832778931,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,4,0,69,8.408501386642456,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
030,2,0,66,20.201239585876465,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,1,0,74,9.247435569763184,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
100,2,0,74,10.537277936935425,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
005,4,0,66,3.0933806896209717,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,61,5.691336393356323,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
010,2,0,60,3.654397487640381,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,56,5.4935362339019775,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,48,1.8240768909454346,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
010,4,0,63,3.174224853515625,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,71,1.6909551620483398,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
020,2,0,54,0.4492628574371338,{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}
020,4,0,65,0.591069221496582,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,1,0,68,3.2936644554138184,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
030,4,0,68,1.1606926918029785,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,1,0,58,7.582478046417236,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,0,0,66,2.9397594928741455,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,58,11.739420413970947,{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}
010,3,0,68,8.432922840118408,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,59,12.652889490127563,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
060,1,0,67,1.230531930923462,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,72,4.578758001327515,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,70,6.5696539878845215,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
010,0,0,51,9.850283145904541,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,3,0,57,3.028712272644043,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,1,0,69,4.136605978012085,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,54,9.919764518737793,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
015,3,0,70,12.989758968353271,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,2,0,69,13.673493385314941,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
030,3,0,70,14.260602712631226,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
060,4,0,69,9.596084833145142,{'C': 0.1, 'gamma': 0.01, 'kernel': 'poly'}
100,4,0,74,11.089526891708374,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
030,1,0,71,17.467566967010498,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
060,3,0,68,18.755234479904175,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,74,12.19524359703064,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
100,0,0,74,10.104198694229126,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
100,1,0,68,23.203534603118896,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,2,0,69,20.525046825408936,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,3,0,72,31.562135219573975,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,61,3.7957048416137695,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
015,0,0,65,2.1100592613220215,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,4,0,65,0.889446496963501,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
005,0,0,61,8.026805639266968,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
010,2,0,46,2.7550065517425537,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,2,0,67,2.5509190559387207,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,68,1.0666224956512451,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,68,2.6009440422058105,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
010,1,0,59,10.609816789627075,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
030,2,0,62,4.708421230316162,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,1,0,72,6.127560138702393,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
020,0,0,70,8.619598865509033,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,63,13.058821439743042,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,70,9.698723316192627,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,2,0,42,18.50194025039673,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
030,0,0,66,9.308753252029419,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,67,17.676860809326172,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
060,2,0,68,4.273427486419678,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,57,8.3022301197052,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,4,0,58,7.612753391265869,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,1,0,48,14.917377948760986,{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}
060,1,0,72,8.069228410720825,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,3,0,66,13.743293762207031,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,4,0,66,7.249821186065674,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,2,0,48,14.418320894241333,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
060,4,0,71,3.6949822902679443,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
010,0,0,52,14.181432723999023,{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}
030,3,0,70,9.383951663970947,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
100,2,0,74,12.07167649269104,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
060,3,0,68,14.718780994415283,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,0,0,66,21.042166233062744,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,0,0,74,12.581934928894043,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,1,0,69,6.28515887260437,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
100,4,0,74,6.906760931015015,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
100,3,0,69,24.01231813430786,{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}
005,3,0,56,0.2532789707183838,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
010,1,0,58,0.8768138885498047,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,55,6.239237308502197,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
010,3,0,54,2.249882936477661,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,3,0,66,0.2964510917663574,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,4,0,67,0.3643350601196289,{'C': 0.1, 'gamma': 0.01, 'kernel': 'poly'}
020,2,0,67,2.3728981018066406,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,4,0,56,3.2754018306732178,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
005,1,0,58,15.951295137405396,{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}
005,0,0,61,15.51134443283081,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
005,4,0,70,12.963910102844238,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,57,7.291720867156982,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
030,1,0,70,6.758361577987671,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
010,2,0,47,13.546528577804565,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,4,0,68,9.213014602661133,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,66,8.194872617721558,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,0,0,52,16.26248025894165,{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}
030,3,0,70,10.295696020126343,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,2,0,66,10.331264019012451,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
030,4,0,66,8.32815670967102,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,2,0,51,13.28868055343628,{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}
015,1,0,68,13.59850263595581,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
060,3,0,68,6.944781541824341,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
020,1,0,48,9.74194598197937,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
020,0,0,70,7.445448398590088,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
030,0,0,62,9.11664891242981,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
060,1,0,68,13.101763010025024,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
060,4,0,67,11.551305294036865,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
100,0,0,74,5.358276605606079,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
060,0,0,74,12.65917706489563,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,4,0,74,13.671268701553345,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
060,2,0,74,19.005080223083496,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
100,2,0,68,23.21637749671936,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,3,0,74,29.025092840194702,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
100,1,0,74,21.59963870048523,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,0,0,59,3.1915292739868164,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,1,0,65,0.9020912647247314,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
010,0,0,51,0.977271556854248,{'C': 0.1, 'gamma': 1, 'kernel': 'sigmoid'}
015,0,0,68,0.999793529510498,{'C': 0.1, 'gamma': 0.01, 'kernel': 'poly'}
005,1,0,58,6.375306129455566,{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}
010,4,0,64,2.9477665424346924,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
010,3,0,58,3.9745242595672607,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,61,7.330540657043457,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
005,4,0,66,9.995136737823486,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,51,11.446686506271362,{'C': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}
020,2,0,50,4.15935206413269,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,1,0,65,5.881160259246826,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,3,0,51,6.782837152481079,{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}
015,4,0,68,7.6906538009643555,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,4,0,65,4.2288336753845215,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,2,0,66,4.046978235244751,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,3,0,70,5.254618167877197,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
060,0,0,73,1.0741939544677734,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,2,0,54,16.242451667785645,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
060,1,0,72,7.410215854644775,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,0,0,70,12.091864824295044,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,47,15.646305322647095,{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}
015,3,0,52,13.423989057540894,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
030,1,0,62,11.95444655418396,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,4,0,69,15.051446914672852,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
060,2,0,69,7.629647970199585,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,70,16.272177696228027,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,1,0,74,9.00147557258606,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
100,0,0,74,8.637081861495972,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
030,0,0,68,14.49439811706543,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
060,3,0,70,17.6494140625,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,4,0,68,15.338815212249756,{'C': 1, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,3,0,73,17.19096803665161,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,2,0,69,29.990423679351807,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
060,4,0,72,22.603885889053345,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
005,3,0,62,0.22241806983947754,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
005,2,0,42,0.2729198932647705,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,0,0,59,0.9964845180511475,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,1,0,64,4.698446750640869,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,0,0,64,0.7922854423522949,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,0,0,51,7.206800699234009,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,4,0,69,8.449768543243408,{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}
015,2,0,50,3.524407386779785,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
030,4,0,63,0.25403690338134766,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
030,2,0,70,0.49535202980041504,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
030,1,0,68,2.7569994926452637,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,4,0,58,4.182698011398315,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,3,0,66,0.32068777084350586,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
010,4,0,54,8.520253658294678,{'C': 1, 'gamma': 1, 'kernel': 'sigmoid'}
010,3,0,54,10.464915037155151,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,54,10.817237138748169,{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,1,0,59,8.855165958404541,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
060,2,0,69,3.3939175605773926,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,1,0,65,6.381815671920776,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
015,3,0,56,14.130381345748901,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,2,0,66,9.35852336883545,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,4,0,66,10.695197105407715,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
020,0,0,70,13.751601696014404,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,70,13.861767768859863,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
100,2,0,74,11.15373969078064,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
030,0,0,69,12.92987847328186,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
060,3,0,68,11.616959810256958,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
030,3,0,67,11.0831937789917,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
060,0,0,69,16.066789627075195,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
100,3,0,74,9.678303718566895,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
060,4,0,72,4.696350574493408,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
100,4,0,74,8.466241598129272,{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}
060,1,0,73,12.397313356399536,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
100,0,0,69,14.383349657058716,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
100,1,0,69,19.079955577850342,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
