010,0,0,60,466.772616147995,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}
060,1,0,60,458.67539525032043,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}
100,0,0,64,443.4512228965759,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}
005,1,0,58,586.9616436958313,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
010,2,0,52,574.0717122554779,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}
030,0,0,48,510.0676693916321,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}
010,1,0,51,593.7198889255524,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
020,2,0,60,544.3889062404633,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
030,3,0,59,520.8013939857483,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
020,3,0,56,550.566333770752,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
030,2,0,61,539.7820899486542,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}
020,1,0,48,573.5438892841339,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
015,2,0,52,600.0728075504303,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
060,4,0,63,502.5857388973236,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
030,1,0,64,573.3297328948975,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
060,2,0,68,552.1998138427734,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
100,1,0,61,554.9553813934326,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
100,2,0,68,536.50310754776,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
100,4,0,65,549.6247410774231,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}
100,3,0,64,528.3832540512085,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
010,3,0,45,275.9860348701477,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'}
005,0,0,62,451.72598099708557,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
005,1,0,57,446.680463552475,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
030,1,0,62,360.07164001464844,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
100,0,0,64,297.83775520324707,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
010,2,0,52,458.0334117412567,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
010,0,0,54,471.5979700088501,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}
030,2,0,54,408.87357926368713,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
030,3,0,61,408.08227014541626,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
015,2,0,55,490.0441689491272,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}
030,4,0,62,458.7448332309723,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
010,1,0,54,529.9394042491913,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'}
020,3,0,60,470.743816614151,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
020,2,0,59,495.32539796829224,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
020,4,0,60,478.0398223400116,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
015,4,0,58,520.1548221111298,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
005,4,0,48,557.7428464889526,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}
060,3,0,55,430.3742244243622,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
015,3,0,57,532.1770887374878,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}
100,3,0,58,355.2378258705139,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}
005,2,0,55,596.9383342266083,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
030,0,0,57,512.7656745910645,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}
060,1,0,60,509.0301387310028,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}
020,1,0,58,553.299830198288,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
005,3,0,52,621.0364072322845,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}
015,0,0,52,591.355498790741,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}
010,4,0,52,591.2474296092987,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'}
100,1,0,57,489.13601565361023,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
020,0,0,60,594.7574346065521,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
060,2,0,62,489.72543954849243,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
060,0,0,70,538.2563707828522,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
015,1,0,60,630.0476248264313,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}
100,2,0,66,472.35194182395935,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
100,4,0,64,542.6359813213348,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
060,4,0,62,605.2804300785065,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
005,0,0,56,344.780232667923,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}
010,0,0,52,359.0001664161682,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}
005,4,0,61,365.538938999176,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}
010,1,0,52,378.5148375034332,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
005,3,0,60,394.09054160118103,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}
030,1,0,61,345.63792395591736,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
060,2,0,62,342.76645278930664,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
030,0,0,62,395.1975064277649,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
060,4,0,66,357.53419947624207,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}
015,2,0,49,418.9879140853882,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}
030,2,0,56,375.83724880218506,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}
005,2,0,48,460.5760278701782,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}
010,4,0,58,449.6439805030823,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}
020,0,0,50,424.99101996421814,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}
005,1,0,52,478.4642114639282,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
015,1,0,61,446.58483958244324,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}
060,0,0,60,377.8060665130615,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}
060,3,0,60,391.00412011146545,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}
030,4,0,61,408.3474180698395,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
015,3,0,53,454.6857023239136,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}
010,2,0,55,487.27068996429443,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}
020,4,0,52,446.24573516845703,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
010,3,0,55,490.59600615501404,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
020,1,0,61,449.9706058502197,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
020,2,0,63,450.4716637134552,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}
100,4,0,69,359.38367342948914,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
015,0,0,62,499.88137674331665,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}
030,3,0,59,468.1491994857788,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
015,4,0,58,498.60886120796204,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}
100,1,0,60,438.09160113334656,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
020,3,0,58,509.35486698150635,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
100,2,0,55,431.87226009368896,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
060,1,0,59,459.87188363075256,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}
100,3,0,58,474.2181468009949,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
100,0,0,57,457.4400029182434,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}
005,3,0,48,290.621057510376,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}
010,3,0,56,287.1094722747803,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
005,4,0,51,302.4044256210327,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}
005,0,0,62,356.9522304534912,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
010,0,0,56,338.89633345603943,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
015,4,0,51,312.8070259094238,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}
015,3,0,53,320.33106660842896,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
030,1,0,64,285.4139549732208,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
005,2,0,52,369.61278557777405,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
015,0,0,62,371.12612771987915,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}
020,0,0,52,343.9703643321991,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}
015,2,0,62,370.8187093734741,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
015,1,0,51,387.94113779067993,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}
020,2,0,56,363.29094195365906,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
010,2,0,53,408.77162051200867,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}
010,4,0,56,404.77790689468384,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
030,2,0,58,328.29290533065796,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
060,0,0,56,340.69662642478943,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
005,1,0,57,445.95060777664185,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
010,1,0,55,451.8586275577545,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}
020,1,0,54,438.778573513031,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
100,0,0,73,380.1033036708832,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
020,4,0,56,441.85734581947327,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
030,3,0,59,437.97042322158813,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
030,0,0,66,431.8433916568756,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
020,3,0,56,445.16972756385803,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
060,1,0,53,423.5237772464752,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
100,2,0,65,377.1443371772766,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
030,4,0,58,446.56482791900635,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
060,4,0,60,424.005900144577,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
060,3,0,64,442.98155999183655,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
060,2,0,67,472.9933977127075,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
100,3,0,65,419.0302197933197,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
100,4,0,64,429.6833734512329,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
100,1,0,58,457.1540846824646,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}
005,0,0,59,302.48367166519165,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}
005,4,0,62,313.864328622818,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}
010,0,0,51,333.3678135871887,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'uniform'}
020,0,0,50,357.43557572364807,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
020,1,0,57,362.5893020629883,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}
010,4,0,50,393.24601912498474,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'uniform'}
020,4,0,57,363.7896366119385,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
030,1,0,62,348.6597857475281,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
010,1,0,50,417.7388882637024,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}
010,2,0,57,415.9910669326782,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}
015,4,0,58,402.702073097229,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}
015,0,0,59,415.1424341201782,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}
005,1,0,62,459.10471177101135,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
015,1,0,62,426.05957865715027,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
020,2,0,54,406.5155222415924,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}
015,3,0,52,429.4767620563507,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}
030,3,0,58,388.1702024936676,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
010,3,0,58,457.8231656551361,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}
005,3,0,54,496.55670285224915,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}
005,2,0,48,508.96613001823425,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
015,2,0,51,460.418114900589,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}
100,3,0,61,367.9949173927307,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}
060,0,0,54,412.83687353134155,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
020,3,0,59,459.24055075645447,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
030,0,0,57,470.5301101207733,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
100,2,0,67,437.3427765369415,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
060,4,0,65,445.43440794944763,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
030,4,0,57,475.79280614852905,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
030,2,0,55,456.91469526290894,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
060,2,0,62,483.0228033065796,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
060,1,0,64,468.7764046192169,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
060,3,0,63,482.49756693840027,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
100,4,0,59,416.24470567703247,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}
100,1,0,66,439.4352436065674,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
100,0,0,70,451.9872136116028,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
005,1,0,53,303.7116689682007,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}
015,1,0,58,321.0717091560364,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}
010,2,0,55,339.6146948337555,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}
005,0,0,61,384.0732173919678,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
010,4,0,52,350.7744061946869,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}
005,2,0,50,414.3251609802246,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
060,2,0,66,334.2083568572998,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
020,2,0,58,357.7434151172638,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
005,4,0,52,403.4460914134979,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}
010,3,0,55,391.7947642803192,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}
030,0,0,60,348.8520793914795,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
010,0,0,52,414.3127098083496,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}
060,0,0,61,357.1779885292053,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
030,3,0,54,367.57180666923523,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
030,1,0,57,378.53917264938354,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}
015,2,0,56,404.98882150650024,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
010,1,0,59,433.0065438747406,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}
020,4,0,56,382.95279574394226,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}
005,3,0,56,463.3883020877838,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}
020,1,0,51,397.00549817085266,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}
015,0,0,48,430.1234414577484,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}
015,3,0,61,434.001718044281,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
060,1,0,64,404.1407082080841,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
020,0,0,56,422.0341155529022,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}
015,4,0,48,431.3575942516327,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}
100,1,0,60,361.41360235214233,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
030,4,0,54,413.74740719795227,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}
020,3,0,57,425.7297251224518,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}
030,2,0,57,415.2457082271576,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}
100,3,0,68,321.8778569698334,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}
060,3,0,63,401.071839094162,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
060,4,0,56,407.86281156539917,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}
100,4,0,61,392.96395444869995,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
100,0,0,60,438.289514541626,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}
100,2,0,62,422.80309653282166,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}
005,2,0,57,303.56392335891724,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}
010,0,0,55,338.7647876739502,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}
010,1,0,60,339.2233829498291,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'}
015,1,0,52,338.4982306957245,{'leaf_size': 5, 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}
005,1,0,57,401.80530977249146,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}
015,2,0,55,357.9094090461731,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
010,2,0,60,386.46570467948914,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}
015,4,0,53,364.9022672176361,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}
030,0,0,56,343.9909234046936,{'leaf_size': 5, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}
