ParticipantID,Condition,Trial,Electrode,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100
52.000000,0.000000,1.000000,1.000000,4.119208,5.409333,-1.365312,-11.577630,-15.142149,-10.058726,-3.583937,-1.148875,2.494722,7.834903,7.982442,5.790917,3.803733,2.196684,3.718712,4.139692,-2.234086,-9.736169,-7.244904,6.231826,13.336753,6.516409,3.593904,8.616471,5.857745,1.565493,0.435413,1.025294,1.367915,9.452005,15.894787,5.009782,-0.148165,2.932888,2.348827,-1.357700,-3.946432,-2.862934,5.829024,19.525454,22.751511,15.032766,11.469736,15.762118,22.617480,25.482714,27.624831,37.242768,44.816529,42.749779,37.206906,28.834807,20.311305,13.208247,17.402438,17.300500,6.490293,3.004299,8.679370,12.462302,16.494811,18.697796,17.799290,11.358229,0.302996,1.953896,10.452126,7.984948,4.497298,11.975128,17.497944,16.908963,10.116896,6.132277,6.540454,3.772125,6.240546,13.093289,18.577769,14.358032,11.012896,11.631901,8.861799,11.125567,13.366218,5.760295,3.663649,7.533191,7.021398,1.220824,-5.155449,-2.788391,10.285563,16.650794,13.421738,10.758049,3.806184,-2.147387,0.798079,2.957072
52.000000,0.000000,2.000000,1.000000,4.366121,-2.823225,0.168743,5.046044,2.724767,-2.079118,-2.136403,1.427388,-3.385670,-8.572515,-6.572241,2.125691,3.141398,8.028585,10.060817,-4.709031,-5.173800,6.360824,4.945063,-0.134701,7.836347,18.114907,18.660100,10.429656,4.910635,3.770204,4.967006,6.873062,8.127015,13.702808,17.543465,21.980315,19.933401,15.192617,11.204468,5.513162,3.718961,18.917161,30.159075,29.010729,26.767201,18.038013,11.845971,15.699297,18.113868,16.883078,16.832371,23.070427,34.484558,35.294104,32.186177,32.556677,33.012328,30.286476,30.669016,37.102997,32.184304,31.933985,33.213246,24.281054,16.462551,10.222234,3.850196,2.978587,2.973865,1.092172,7.300756,11.952067,8.855952,9.583824,17.967689,15.042104,6.265530,9.300525,13.868603,11.749506,4.511087,7.946799,11.039091,2.715778,-1.906073,-4.434043,-6.366360,-5.885299,-0.272339,6.868162,9.846860,10.250887,16.032001,18.653568,16.685055,14.891435,12.713410,14.679072,16.970857,23.644192,25.053112,14.643301,6.945932,1.509011
52.000000,0.000000,3.000000,1.000000,-5.795452,2.328236,4.829311,-4.271963,-1.522878,1.319968,0.832243,4.148820,9.059932,13.753553,8.334529,-0.225227,1.064688,-0.959109,-13.306824,-14.845797,-6.729919,-4.616757,-0.072580,3.396312,0.128021,3.510252,9.126438,3.040514,-4.426650,-7.426063,-5.624844,1.880079,6.491097,7.691031,17.375352,17.213195,6.002930,10.130843,22.460332,26.317503,23.630096,24.147756,26.682808,27.000900,23.777818,18.276584,8.490202,-0.487589,-8.354276,-15.637972,-19.856671,-21.246357,-10.472003,-9.603245,-17.828710,-17.188394,-12.984336,-13.561477,-18.414112,-16.369306,-6.526505,1.947249,5.485416,6.522309,5.241698,0.289572,-10.202338,-16.785021,-4.446427,3.319582,-4.052990,-1.874197,3.070380,-1.629766,-2.982167,-4.415710,-4.207697,-1.394506,0.883882,-0.426682,-6.309473,-4.279086,-9.278042,-22.087513,-17.489553,-11.568750,-15.832617,-10.221512,-6.340954,-6.193440,-8.911358,-11.222583,-5.241492,-8.434009,-14.169914,-10.352680,-8.624584,-22.235217,-26.597685,-14.602220,-10.487475,-12.162205,-6.111955,-5.851964
52.000000,0.000000,4.000000,1.000000,-0.701933,1.159000,16.826731,10.604671,8.553076,15.087519,11.436579,-0.021080,-12.109813,-6.355920,-2.019489,-7.566616,-7.189853,-8.085614,-7.872520,-7.601429,-3.301752,-1.212969,-9.308506,-8.915791,-2.032171,-2.755008,-1.589027,5.931075,8.783459,-1.717772,-5.105579,2.646470,9.824117,9.925426,12.529588,13.061512,11.836065,15.482367,23.498275,30.871186,28.879235,20.229130,14.201566,18.170595,18.669642,7.929647,10.559158,18.587841,15.861859,14.754857,22.965522,28.662751,28.963755,33.781037,43.993148,51.376017,49.708834,40.503630,26.426730,25.447900,25.757458,12.064277,13.237372,11.207072,5.733868,11.844239,11.562679,7.579689,9.373166,6.656353,7.013686,4.488813,-0.657911,6.470828,11.509807,15.555243,13.087833,4.296044,2.422746,3.638133,12.876354,18.487117,16.224554,18.528784,20.952745,15.893869,13.462715,16.073413,16.449787,13.968785,7.621575,4.692592,14.957495,12.983475,1.849637,9.133984,12.669123,9.514285,24.318101,33.030560,23.521188,17.527817,13.323432,5.814998
52.000000,0.000000,5.000000,1.000000,-5.329919,5.256823,7.220036,1.814026,-6.798932,-6.313161,-0.159251,-0.657873,-0.822538,2.019378,-1.070684,-2.260103,3.967059,-1.732248,-4.941364,4.323269,3.059833,-9.894473,-6.881151,4.125580,-5.168596,-18.308523,-14.365287,-8.250238,-14.514743,-5.764285,2.534816,0.201127,4.376135,7.466356,11.367309,21.556347,25.262362,21.644472,22.969744,33.718213,41.364686,37.422108,25.024532,13.307253,13.242290,17.093146,21.015896,18.393435,11.654872,3.781436,5.209001,7.753834,6.556529,5.639144,0.944415,2.834824,-0.457392,-12.552038,-10.722284,-2.057212,-2.044010,-8.732374,-4.659475,5.108023,6.915787,4.108108,7.949544,18.722787,25.322334,16.294743,7.181776,15.657550,17.036261,10.291884,6.793861,1.479271,5.904222,11.224817,9.984590,10.048803,8.236484,4.246489,2.184687,4.987206,9.663150,13.048195,11.772782,7.829079,7.534970,11.580173,16.036592,21.356914,16.977298,13.700835,20.457713,16.600420,11.954281,13.532732,7.117984,4.457234,7.026905,3.441426,4.673981,9.814526
52.000000,0.000000,6.000000,1.000000,-11.330616,-13.070189,-2.470233,5.176950,3.199414,-5.935424,-7.368834,2.620851,6.401340,5.758289,5.297265,6.018827,8.654180,8.365879,-2.733179,-7.788565,-4.464569,-5.648637,-0.593433,7.494244,7.115077,5.801540,10.626806,14.779338,12.549896,0.937729,-4.470167,-2.290472,-0.062690,4.725206,10.835277,13.950020,11.209887,6.022045,1.792508,7.629692,5.686206,-6.330455,-11.464581,-5.862994,2.526833,3.917585,3.326407,11.585109,16.153159,9.392372,7.220137,8.955999,7.803236,2.887484,1.474188,1.924787,3.838772,7.025330,11.769038,17.337468,7.906515,-1.038663,1.823129,10.541550,9.621208,5.519894,12.341581,10.382875,-2.766649,1.546751,8.447636,6.024316,5.168166,5.937568,5.478156,2.321175,-0.570832,-4.264614,-5.417335,-1.423991,2.146664,3.956965,6.880882,9.696094,11.077458,3.145980,-5.952442,-6.386021,0.357558,2.551794,3.842277,0.567121,-6.234838,-14.066193,-18.420997,-10.813751,-3.286311,-0.763143,2.882201,5.188002,0.469860,-8.531137,-10.538095,-7.577403
52.000000,0.000000,7.000000,1.000000,-1.596471,-1.953911,11.157997,16.738684,4.966864,-2.576517,-0.234798,1.454728,-2.474691,-13.632629,-18.336601,-3.781883,6.624734,3.998840,1.313765,0.358551,-1.502985,-5.033812,-4.314906,-0.201139,-0.229757,-5.192662,-4.618512,0.906838,4.580705,9.678631,21.326119,19.290598,19.152155,20.676693,16.747722,18.049763,19.100703,16.242510,18.878568,24.234625,20.094363,15.439785,14.100718,15.761146,22.910290,30.117821,32.390009,26.923601,17.969097,19.498326,23.574549,25.191479,30.823109,35.697195,30.334334,22.331801,16.882012,12.918505,10.196653,8.639273,13.188508,21.310176,20.105862,13.992995,16.534286,16.263965,8.502137,1.896175,5.877285,11.534049,12.010558,6.285111,2.903539,11.858282,17.476243,14.391751,9.973701,8.713845,13.442286,12.814536,5.543494,0.810128,1.406198,4.708738,6.846440,10.648070,7.667095,7.182006,14.047129,15.276857,11.234069,11.420382,11.422362,3.679326,3.797889,13.572065,24.600087,24.846438,15.650598,14.832023,18.335945,15.357462,5.247329,-0.453087
52.000000,0.000000,8.000000,1.000000,2.344909,-0.141120,-8.757014,-13.928736,-14.323886,-7.194489,-3.991354,-4.905347,-3.370830,-0.630091,4.277780,10.946737,6.589496,2.157522,8.331869,11.690798,11.061718,7.445761,2.079503,-3.393830,-0.441452,3.839308,4.995999,8.679747,9.757128,13.694079,13.246359,11.141949,19.249343,19.893400,18.074385,21.941354,21.962315,26.749111,40.719556,44.208217,36.138904,28.912452,19.261010,23.716445,36.858062,37.129497,36.481559,36.302148,34.707303,39.353341,50.063216,57.120086,55.360694,54.024795,51.119968,49.051063,50.095969,49.309779,48.416187,49.166702,44.794853,33.793540,20.255086,21.986789,29.358327,37.387283,43.120452,34.509870,29.749038,36.953439,44.003139,45.299129,37.817420,33.479881,33.308259,26.432030,25.276078,31.094928,28.718154,24.834358,23.688655,21.785348,19.689143,14.230606,14.418855,13.827116,15.021047,17.568368,16.862261,16.281018,18.186969,21.920494,20.127645,15.467785,6.474292,3.343687,13.086249,13.402104,12.264733,11.914392,5.826259,3.228239,1.469868,4.558993
52.000000,0.000000,9.000000,1.000000,20.960641,8.761329,3.605139,-1.021389,-2.375744,-0.845427,-2.186601,0.880084,1.687791,-3.215538,-3.173710,0.336269,-3.492973,-1.617066,2.040537,-4.001614,-6.631817,-1.857718,-3.378612,-0.949450,3.189415,-4.171300,-2.933466,5.436100,0.348953,-10.041957,-15.307246,-14.590518,-11.582904,-12.150852,-7.738197,-2.406493,-5.266209,-15.945928,-17.802777,-13.855209,-13.302800,-10.254201,-8.648347,-1.839696,11.263538,13.460028,11.181103,12.007671,13.122357,19.594552,24.095883,22.457106,25.046241,27.745892,23.920112,24.915803,30.646420,30.468427,26.819732,16.816857,15.054095,15.402688,6.305534,6.195807,9.820618,9.261019,3.501524,2.632567,6.506711,7.013865,0.838869,4.508328,15.337170,7.529731,-0.106827,-0.079502,-0.479274,-2.310948,-3.747263,0.893253,8.340937,10.040089,3.435367,-3.318540,-1.476991,-5.817460,-18.613897,-14.211490,-2.569123,-1.862754,-2.765398,1.350810,-1.172214,-10.851061,-12.134788,-0.065812,5.622629,3.919678,0.859424,-7.980551,-12.339124,-14.540644,-24.028869,-24.793777
52.000000,0.000000,10.000000,1.000000,-2.887142,2.032993,13.589449,6.833544,0.416335,7.637438,1.297058,-11.638168,-1.085741,11.576010,5.325091,-6.530159,-4.484949,-7.091308,-15.074362,-5.715742,4.475310,5.899756,0.358340,-6.459293,-5.002647,11.892905,19.312197,1.614992,-4.503172,5.701734,6.805494,7.109862,5.260998,1.355230,6.162011,8.331972,7.791253,12.086413,9.988016,12.912601,23.608514,24.872927,22.490365,16.492224,16.723839,23.297206,27.679034,24.012858,26.553154,36.481745,34.718357,28.875261,22.450835,17.831038,21.361078,31.250213,32.767094,26.017243,19.416991,11.839755,0.966272,-1.871666,9.819721,15.702782,17.905222,17.927683,17.496885,21.620396,22.775210,23.891321,28.789596,31.675028,30.341499,24.842887,20.690766,19.537174,14.953005,13.294893,16.548974,20.065848,24.902641,26.659331,28.134382,22.323285,13.201727,17.860487,20.219664,20.398595,24.922645,18.966559,14.564324,16.459097,15.037610,19.673709,22.621627,17.836689,19.331507,15.331534,13.306920,15.731993,16.654223,11.416989,4.507373,2.905233
