ParticipantID,Condition,Trial,Electrode,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100
1.000000,0.000000,1.000000,1.000000,-12.537464,-7.055772,-3.050002,-3.109533,-2.019189,1.334630,4.522359,6.939301,3.841219,0.907395,4.588174,4.598170,-0.422876,4.098244,3.840080,-8.739332,-4.009999,6.021684,1.414265,-2.482821,2.370085,13.598746,13.773186,2.567782,5.854827,17.999250,20.508969,14.239096,1.006226,-2.744071,-7.748817,-15.577175,-11.112284,-1.961008,3.962955,11.476627,21.865851,19.974322,5.352649,-4.182002,7.008059,17.577036,9.728219,8.264492,16.332315,9.552688,-3.826391,-3.275768,4.964479,-0.097888,-3.351673,0.947204,-2.258151,-13.463400,-16.178701,-8.119564,-2.070059,-3.377675,1.731314,0.022919,-3.167018,0.624933,-1.609035,-6.046609,-7.986381,-13.131227,-5.468406,5.548446,2.265911,-4.100230,-7.235536,-10.059274,-7.772271,-3.694873,-6.810037,-11.283292,-16.330244,-16.436767,-9.157618,-11.002858,-9.826735,-6.417774,-4.638949,-0.494369,-7.654525,-7.825636,-0.016643,4.882003,4.602405,1.481254,-1.655142,-0.223081,4.389527,-3.026450,-5.186716,10.535745,11.634769,1.742030,-2.113627,-10.856553
1.000000,0.000000,1.000000,2.000000,-11.034528,2.574010,-0.883667,-14.899426,-8.799159,-0.009387,-2.389049,1.239082,-3.382779,-7.305213,2.780828,9.897703,10.283840,8.884928,2.468933,-3.471163,7.057342,11.167857,1.993168,7.871327,12.482174,11.331414,18.743399,19.794772,14.346165,17.833089,25.451631,26.307077,21.939981,13.369310,10.699712,7.016433,-0.688045,8.908106,17.310556,10.992055,2.106732,-2.066553,8.447361,18.129137,16.662035,19.107083,4.100571,-9.836402,2.186476,7.682602,3.685431,10.597253,9.910381,5.644457,7.223017,4.446195,1.349780,-1.273649,-1.603010,-0.198433,1.140379,-0.523406,5.317326,6.455965,8.324738,7.728400,1.255113,-0.643112,5.317482,4.080210,8.349692,8.630493,8.055739,6.750778,7.447558,9.597317,6.864673,3.156092,-2.830273,-2.508247,-1.613353,-2.910925,-2.611152,-4.967941,1.214660,-2.268102,-1.317503,3.592054,-4.766312,-2.038883,8.619480,11.477952,7.643173,6.962994,7.771904,9.431472,11.774890,13.533836,17.055301,14.318688,14.632520,10.324596,10.374583,10.064893
1.000000,0.000000,2.000000,1.000000,10.685825,11.583487,15.060489,6.281044,3.401697,8.538101,5.643784,-6.757124,-17.096132,-8.381292,3.762782,0.916238,0.461744,4.737383,-4.308860,-15.106756,-13.727232,-7.403259,-8.069152,-13.733432,-12.532894,-4.815327,-1.585799,3.581051,-0.316578,-11.967586,-13.775419,-15.012245,-7.928913,-10.470956,-19.145237,-8.030468,3.371591,-1.280358,-7.200237,-8.898367,-6.421487,-1.110372,2.732060,7.002252,11.470121,14.065822,16.936627,14.980100,12.942643,11.116315,10.421795,2.726664,-2.638417,-1.244385,-7.934095,-17.087274,-16.200445,-2.643184,11.610851,10.953798,4.854398,4.509281,8.206783,2.969029,-12.305355,-13.594289,-5.206336,-0.109663,1.789107,3.929192,4.079527,2.133004,0.841037,-2.803256,-2.670715,-2.536394,-5.509757,-7.596529,-0.533949,-1.672267,-5.056744,-0.291392,3.319223,2.229278,2.438928,0.571004,2.601053,7.340896,1.813844,-0.728653,4.191631,5.481925,0.551317,-0.873819,1.599965,-5.456257,-7.436666,-0.941831,6.849575,3.188156,-6.034976,-10.959156,-11.306400,-4.583473
1.000000,0.000000,2.000000,2.000000,-6.778066,-1.034322,3.931995,1.518677,8.554787,5.030410,-4.019626,0.677471,-9.835632,-13.770360,3.302895,9.496345,0.284326,4.689834,4.104949,-4.055264,-4.089344,-4.905266,0.666092,0.498821,-8.806883,-1.104517,-2.018665,-4.982696,-0.258734,-8.648170,-6.562606,-0.159217,-2.005446,-5.106252,-11.225553,-8.436265,4.955049,7.029271,1.400745,-3.937717,-7.910383,-2.176761,-0.596426,3.268088,14.301142,17.495448,8.557214,10.930431,19.119076,10.182454,-2.338847,-4.632581,7.479586,12.349245,6.550931,1.344392,-4.811019,-4.385160,5.159670,6.779588,2.855302,4.205558,6.299623,2.778900,-5.385823,-11.437115,-15.137676,-16.682197,-7.047230,9.475821,11.576935,-2.537564,-18.300602,-25.946455,-18.496011,-10.335446,-11.029645,-9.576498,2.881989,1.167983,-18.241945,-21.323023,-5.446417,-1.648494,2.208634,-1.365145,-5.152836,3.284780,-3.348185,-10.244123,-2.677400,6.885747,9.064189,1.528269,-3.816719,-7.715014,-11.669115,-6.574558,5.161707,2.211813,-0.304807,2.340393,2.606289,-3.280738
1.000000,0.000000,3.000000,1.000000,1.412704,-2.635559,6.311003,8.376798,-6.079609,-18.902532,-9.157563,6.359215,8.805080,1.588499,-1.615699,-5.896333,-2.878895,4.979495,4.495736,1.421094,4.680290,2.630704,-0.820913,-0.727445,-2.900676,-0.163726,0.985370,-0.815357,-1.626324,2.630236,3.887801,-3.292392,-5.563201,5.685466,10.851475,9.174391,15.451764,23.288121,16.405116,4.153355,4.193312,4.484056,5.940024,13.957776,17.686942,10.220520,2.864588,9.530294,17.134872,10.820867,4.835991,1.895579,-2.687981,0.656991,13.258800,8.657531,-1.647977,3.651783,3.167781,-9.876546,-10.792135,-4.991345,-4.167528,-6.973690,-1.455782,-1.493812,-4.183440,7.571584,14.797173,6.147411,-3.489831,-0.454657,6.749998,5.458670,2.239952,-1.593917,-5.914802,-6.256427,4.455745,13.921325,8.098126,2.726800,12.436988,17.693971,10.952740,11.691833,14.917398,4.434285,-1.562578,7.775143,9.567312,6.198637,15.705770,13.945744,8.946745,14.688193,12.487828,3.466655,-10.821681,-13.316118,-6.359039,-0.139421,14.723882,24.210502
1.000000,0.000000,3.000000,2.000000,3.980421,4.638885,-5.090078,-8.425335,1.627854,-2.873319,-8.050602,1.664492,11.472892,6.357355,-4.710834,-5.864366,4.545416,1.048483,-4.810552,1.444474,4.784540,-1.967213,-6.961230,-3.720994,-3.459644,-4.916927,-3.394178,0.010906,-0.047497,-4.622988,-6.808141,-8.015564,-3.521405,4.215250,9.390756,5.290764,-7.652318,-6.641027,8.935380,10.937640,7.674748,20.732837,23.109084,10.789993,11.034754,15.614136,11.755050,5.742574,19.637451,27.689709,16.362080,13.101826,4.244007,-2.429338,5.288802,3.719953,-6.039348,0.742221,5.155875,-3.379387,-3.443590,-0.408344,0.480074,-2.030378,-0.004053,-1.818689,0.102858,4.920018,-4.809936,-12.045724,-6.076404,2.384142,10.413009,6.334791,-2.028699,-0.189197,-1.832020,-7.257210,-0.884606,14.232040,17.705160,12.530131,7.333175,-3.129634,-4.949743,9.895686,10.292483,-5.414346,-1.457965,10.681418,4.947617,1.394533,-3.075020,-13.789914,-1.759629,18.346910,14.581143,1.205391,-2.013931,5.177365,14.363388,9.575919,2.527155,3.751967
1.000000,0.000000,4.000000,1.000000,17.197591,-1.967325,-1.747149,0.998651,-5.682274,-2.484133,3.398708,-2.958151,0.314340,9.017319,8.726142,-1.777960,-4.027631,0.710186,-2.076955,-4.534061,-3.999550,-1.000780,7.139283,14.691973,13.434254,3.479201,-2.997561,0.631652,-1.006796,-12.578487,-14.914243,0.582220,23.030237,24.027369,7.049433,6.372711,13.739685,9.077700,6.076107,6.293063,7.620616,10.032610,3.316457,1.979230,11.930652,10.624218,9.199918,9.113145,3.556248,7.472675,9.949542,7.631570,10.810317,9.487536,4.439373,2.463188,3.299736,-7.350790,-8.985241,2.825598,5.010486,0.177994,-2.189254,-2.960105,-0.031182,5.140120,3.799011,8.080519,12.933751,7.360431,8.314865,14.485607,11.632936,5.296131,7.479953,14.520708,6.281143,11.578115,20.972176,15.208104,5.388762,10.607799,17.013160,7.892849,15.004223,27.525254,26.307422,19.372050,11.983069,21.266374,25.398139,12.873267,9.464947,14.371326,12.978893,7.881750,12.282534,11.747968,2.933695,8.336787,19.647023,12.209402,10.704375,14.195237
1.000000,0.000000,4.000000,2.000000,7.399570,-1.051682,-5.890425,0.346557,-3.129077,-6.800064,-7.020911,0.665242,10.317775,7.380127,3.768100,-4.978659,-2.819051,1.531921,-3.280854,1.630297,5.073186,2.581633,0.209084,3.962170,3.809481,-3.232064,-7.371358,-4.962546,0.644202,-0.818308,-10.150463,-6.658373,6.084085,14.145410,14.590169,12.739229,6.620098,-9.384666,-9.775943,8.539628,10.486427,0.166357,4.581025,11.341006,4.880915,-0.538588,4.465483,5.046498,-1.300875,9.267993,9.700994,-5.318850,-12.325536,-11.729933,-5.292517,7.222860,10.701684,-6.619889,-10.114107,-4.248219,-8.598127,-5.252380,2.082365,2.370904,-2.809386,-13.125456,-10.292146,9.034644,13.326995,4.658261,13.331651,17.441545,-3.094786,-11.759414,-2.246818,5.079795,0.538397,1.014021,3.486514,0.406048,-2.995956,-4.019199,-4.105946,-0.063297,9.920347,15.760175,13.721432,7.413230,5.866959,9.236551,12.606368,8.771264,5.326377,11.553155,14.316854,8.042723,7.394331,16.117247,17.767113,14.863004,10.173052,3.430673,6.760113,12.955454
1.000000,0.000000,5.000000,1.000000,7.776957,13.511246,15.589746,-2.177523,-22.505266,-18.526706,-7.686162,-10.660020,-7.947680,2.861200,3.167562,1.955764,11.144534,15.286106,5.434781,-1.952548,-2.469892,4.470263,20.021553,25.158005,16.373627,10.389320,7.734824,1.214954,5.755635,14.419869,6.048600,4.384675,17.440551,20.509396,13.825276,16.645238,19.569817,13.326814,11.617993,11.720812,2.789516,5.608264,22.885519,27.669909,27.010458,34.947661,42.077780,42.397002,41.357416,40.999693,40.380141,39.650805,33.652481,26.923828,22.982744,16.920026,7.141666,13.062080,24.648657,11.145234,-10.155966,-7.388563,6.485248,7.220375,11.674234,22.354683,8.574873,-7.140684,-4.085872,-2.912667,0.061555,9.387882,15.843786,16.403961,9.889366,1.870950,-2.349749,-6.795352,-5.779846,0.377956,1.600696,-0.128205,3.926535,1.258127,-2.642193,2.634721,5.543763,4.331095,10.432221,20.742646,19.808623,8.777001,-2.698982,2.856994,11.634593,17.329147,16.113201,1.728603,-9.364025,-0.602882,11.078748,9.747633,5.603864,10.650749
1.000000,0.000000,5.000000,2.000000,7.640228,6.918696,4.065043,-0.370097,-3.995622,-10.900731,-14.254475,-8.770687,-1.404298,2.022377,10.044761,9.010344,3.671632,3.124499,-1.748483,-3.905663,1.190149,3.053296,-4.780031,-0.251721,10.310076,12.716593,12.486632,1.022094,-4.542748,3.093787,2.596233,1.433482,15.399946,13.960986,2.756656,8.928079,6.049406,-2.429443,-0.269285,3.298458,-0.325651,11.142526,19.144481,10.066262,9.280332,14.834215,14.822236,14.444549,17.541066,16.662646,18.345293,23.910936,20.404838,14.875316,12.326925,11.437297,8.154102,11.177642,17.037920,16.138501,12.973314,12.103290,13.318273,11.752299,7.065903,3.248605,4.017827,5.098078,5.928428,5.866822,-0.133260,-4.837221,-10.298245,2.443692,10.472765,6.547911,5.327171,3.652583,-1.063086,-3.541641,-12.545007,-17.806462,-7.539064,2.336941,7.465648,7.306441,-2.090873,-5.972913,-6.074094,-12.262480,-15.229575,-11.002666,-6.956971,0.938827,-1.017712,-7.198788,-2.947986,-1.478913,-8.057352,-2.524059,5.451622,10.614515,9.040321,4.423782
