Participant_ID,Condition,Trial,Electrode,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100,Time101,Time102,Time103,Time104,Time105,Time106,Time107,Time108,Time109,Time110,Time111,Time112,Time113,Time114,Time115,Time116,Time117,Time118,Time119,Time120,Time121,Time122,Time123,Time124,Time125
1.0,0.0,1.0,1.0,-0.737672529852328,2.21743976847734,2.23227268235292,0.640913146499855,1.53418969885912,5.79619377629366,7.83945782757209,8.71463244931307,4.65671534117466,0.595875102047187,0.0678816216827058,-1.38814175351057,3.56701755301561,3.04609906451311,-1.0375521205226,-8.29879216575219,-6.83808228595648,-3.56574678643141,2.16706414795325,4.00806971168922,-2.87291122713902,-7.66098086261346,-9.4772957188248,-6.25719054762119,-1.59078548574044,-0.891582928335605,-4.60080109262063,-4.44123100463146,-5.63760237121178,-3.12553861959372,-4.56552152806117,-1.90397906773879,-2.89601825896495,-6.0070680998126,-8.00799091879123,-8.24341849708154,-9.02694237454329,-5.65215981228743,-3.91044049187098,0.417957859997017,-0.699685416853366,-0.143449030554233,-2.00443179134124,-1.98147000097825,-4.5619126779198,-5.13168339156701,-11.4227699858307,-10.4943699660261,-8.10657453759108,-7.55332418504947,-7.18397828165287,-2.71511381714139,1.34960504150794,0.56620343304084,-0.437117976184624,0.229964691166145,-2.46875193688863,0.40229483223365,3.93138452148841,3.11881156540321,0.346479046110374,-3.1793501424153,-4.20606143498017,-4.43499621971045,-5.45344364865217,-7.45729128741814,-7.21394418898815,-5.45095686339928,0.840130018953544,-4.45360730313851,-3.23558598482205,-2.17404709481789,0.818671214346153,2.19691349840568,1.50928272581504,-4.11138305290136,-7.95562386734877,-8.79618571424081,-9.73375936571353,-9.15127913379266,-5.88845576816394,-6.96159427586788,-10.2112517776449,-12.3210189066688,-7.92393003129555,-4.11986335837437,-2.73679360969458,-6.51379590765728,-13.7693641207973,-12.0669437669078,-3.25311032408072,-0.683716885483203,-0.704544874266722,-4.2150199013312,-9.0848161004344,-10.0008915337284,-6.51006763402217,-5.79980725272093,-4.38529070440525,-3.06886221193864,-2.34374229335381,-1.2373209220528,-6.74026019099945,-10.5752723636587,-12.333776913321,-9.06721508725081,-9.2109329722682,-7.25432590431068,-6.15202977482074,-6.30936668041938,-6.67784983762695,-6.2521500386158,-8.47693409744495,-12.954629304246,-14.3697627010305,-12.9195057970642,-13.4069435618678,-12.1132705233851,-12.2272797050436,-9.63762970987552,-1.35626928233697,-0.924362999435204,-5.79062648836368,-9.39856048647159,-12.3850407225251
1.0,0.0,1.0,2.0,-3.66216729794318,3.51292681977774,3.90261729717876,1.70005214498068,1.53653597122058,-1.23432663792744,-4.63276801222935,0.778413129703452,3.9673224293751,1.16813732470696,-0.0398756535289188,-1.35728598350659,-0.619052099330972,-0.584935692095508,-0.367045354985942,-2.14576660309608,-6.52648461574689,-2.32916026030357,1.27181757773583,2.94894306148713,2.68068608925367,3.29406353618329,0.216114196038495,0.770796599841366,-3.81565500015393,-9.34096269522483,-8.94356187894319,-4.43479983721549,1.2152543891035,-0.673839337769896,-0.624125467880319,-2.66763179217155,-6.57394533568993,-1.86062491649762,-0.710037536565214,0.269130799031506,-3.15104292794441,-9.12932186041648,-10.1767575017052,-9.2976299595274,-7.51729202980176,-2.93801715686296,-5.82866750870521,-9.18739895735557,-9.21183710013206,-6.88896978611127,-4.53987086528912,-5.54410184139386,-8.1721907925047,-10.1378958296217,-10.6677302193083,-8.52111916456992,-5.56859561517214,-3.88604868168011,-4.45356588278587,-1.87033983781313,-2.00372909222419,2.00598012691364,4.40159188991413,1.23982908612117,1.07911245311921,1.36485312666123,2.39862636760498,3.90347511853402,4.6095806289278,-1.21517154042299,-5.99139297718182,-2.43798906817411,-0.536402306126741,4.85040250704313,-1.92185968621944,-1.72906179256116,-2.44012332672253,-1.78057303740953,-0.945800500257561,-5.55922528817629,-6.29084873909131,-10.1477632196185,-8.86901836310203,-8.75872378264243,-9.42427751138185,-11.6211756538786,-6.6448044450519,-5.94022803221519,-3.19535412107284,-5.83673060650006,-8.45817379866416,-10.1389642230111,-7.21383075629051,-6.26107713296389,-1.73174968078112,-2.57341936940327,-5.93980686579521,-5.64561479006584,-3.67042009745414,-1.5299230984288,-3.25572828416402,-0.685103309297313,-3.97146905178204,-5.1143278749225,-8.35182417148724,-9.83200650130088,-12.9553798508085,-14.3676008057036,-9.67938467576479,-4.99957659556841,-4.35005433076993,-6.42918150339896,-5.0052819422322,-5.67569868479545,-7.84470928424969,-7.97779381984845,-12.0519787938831,-11.8915157786446,-15.5270131897368,-15.4300950836577,-13.2306862345772,-12.4277272692757,-12.296639489277,-13.2316745590605,-10.1656502556242,-7.63535663201784,-6.04844888761019,-5.09238573128358,-4.68032146209851
1.0,0.0,1.0,3.0,2.61416022157568,4.31058460648754,2.25685368156332,1.53203968381781,3.91207657432455,8.38116651948192,11.843782963116,11.0270332314163,1.8760197726478,-2.43987102135123,-3.06188895502787,-3.59761907482248,-3.11044333203735,-8.16906455977859,-12.5772491477341,-8.99735914989413,-5.27839416090748,-2.82697317822875,-2.23879506015878,-3.53410656575463,1.29661053593853,2.6239166873286,4.24562480227052,3.1960286912908,-3.45925686085325,-5.4708648505221,-7.39692518933715,-1.00953705061576,-2.43199121777318,-0.00167689546050191,-2.900098356844,-1.98083714717727,-0.802840921522196,2.54697080627976,0.770264051118478,-4.16126023554903,-4.23746927404505,-5.22678766473235,-0.252929705620821,-2.12807753010692,-6.67689112647475,-7.73867398325703,-9.26675643348795,-7.67942247613372,-6.01083166225852,-11.1421454928726,-8.05899009927215,-5.84371695741119,-3.24728625838063,-0.581872630358751,-0.821904280027763,-4.70620683405898,-6.38353663508198,-5.77191283130747,-4.15512261116606,-2.20979387386741,-5.30537102445068,-5.03556922896804,-6.61353947544199,-7.25824771150054,-8.2425338608434,-7.11682889684142,-6.93100398604176,-3.46938327773513,1.22415085808335,5.87236597315369,10.3239006020218,6.32157300090689,3.93531813398896,2.52823198016384,4.34703109836477,2.89433592732646,-0.30132083916765,-2.94164754772287,-3.30726541652383,-9.48269154453378,-10.3443181298584,-10.180930235228,-5.75163012568257,-1.03967275047403,-1.26176401673855,0.627662983297293,3.32666796620586,4.80462112204133,8.42160962200064,6.40002256806591,6.01491207059124,1.38459414418438,-1.37323633655013,-1.66906264249585,2.96714478905895,3.53502690966823,3.18622609154283,-0.579428804532702,-0.594985418757812,1.29935705836513,2.4014163233429,5.35385205523072,3.3461628623396,7.34843625799714,7.84684171454011,6.69052237447002,3.35199125782548,1.23520904954174,1.40609804963965,1.42425854678848,-3.03176148061059,-4.92141634051106,-2.5871096037239,-1.37198772851727,-0.809394059818005,-2.02292942826054,-4.39855251534881,-1.98296361986897,1.05540905570883,2.07842597540119,0.132618349551146,-4.48747388347091,-7.76860485299529,-7.62857176685434,-5.4788269780487,-0.776744145394381,-0.575194535892224,-0.203369004767155,-2.42583962106806
1.0,0.0,1.0,4.0,11.7259878723952,4.72668739250628,-2.64063601601791,-3.70725448835564,-3.41032569019667,-3.63340345927747,-7.66008370527299,-8.88174569516055,-8.42658682573509,-8.36119035789044,-6.80256338823509,-2.90116675604057,-1.86809943028959,4.88385685375659,7.38700116764832,5.78172981705594,8.39340948155848,8.02497857899793,7.796154480093,6.18705252897072,2.02278609416215,3.62616050334104,-2.75813069352182,-7.79716936656507,-5.72673086234601,-6.10811622846794,-5.24772182016245,-1.37709985085996,-0.674080420619963,0.255371054920834,4.30182195793915,7.87852943034299,4.27924255620766,1.1739843943847,0.357996862047197,0.793315530730567,-1.1784282814331,0.846532211614928,-1.06465091217232,-5.52678211439323,-6.19153789588483,-5.96820864984067,-3.88227468638293,3.97539658438492,2.92736265154012,-1.20820499369176,-3.44763978231621,-4.90780667373212,-6.50121843724123,-2.889926343249,0.43870114377467,1.00487046531169,-2.06172438371849,-5.98031798907788,-5.64809751419894,0.579225692563535,1.30921276501147,0.135881777518274,1.55471119375356,-0.850878518409251,-0.290530948923745,0.982503971371334,4.37492873362033,1.34427694570351,-2.9099794120458,-6.94109790184768,-7.26423722414843,-6.30115187077395,-4.23250253904533,-6.2984913802015,-8.40407109169833,-5.04403108267657,-3.08715418883832,-1.30192812193107,-0.0887623420225766,-5.61838664520454,-10.4546810379492,-7.61048718202782,-8.72779055345726,-4.51974169322522,-4.18312648841413,-5.02630865483157,-4.46370646515163,-8.3529125442969,-8.64247127283287,-8.18425063201459,-7.8571428051459,-6.45687417098554,-6.06400358586184,-0.252791335519869,-1.00789626348686,-3.47585713772646,-6.03579779375267,-7.18035638241641,-3.71591575849724,-4.38853196212323,-4.72028259345563,-7.69867598919741,-7.15184986500613,-8.85924629279645,-10.4820555439459,-7.60435799666913,-7.53997305938276,-7.91678043115806,-7.65768349079958,-6.97598357904625,-7.3525725594031,-7.82739706743431,-2.94470594235929,-1.0470189194746,-1.63910458394559,-3.24137600172233,-2.84580526658567,-7.43585503010623,-8.68523291656049,-6.47353104659589,-2.36330179282697,8.22043828260231,9.16516427289772,4.84020545175998,-2.68316543011538,-6.6354615281887,-7.12615319002342,-2.82155305056445,-3.85520382631492
1.0,0.0,1.0,5.0,1.61241062301521,-0.787625115929792,-4.06086408775921,-8.51286912145093,-4.10675891296938,2.6247371814462,4.09183140415077,7.91053887027626,0.573040284893165,-4.11942547740415,-4.24178864739214,2.59678530512378,6.81691666263466,4.96915829000995,3.36616186120237,2.98000260013466,2.43740022001788,4.94759897210325,1.47613545078163,-4.09561193170026,-7.60864788474515,-5.27261356693382,-0.846976162809879,4.15943276701495,-0.966769816298038,-2.26172181151186,-1.83176846982911,-3.44095854145164,3.56568638303007,0.149690308353553,-5.96699403407052,-9.20188147010282,-8.60080260219052,-4.30293973467623,-3.3663745937931,-3.12944921038424,-8.39951523325716,-11.2967100757547,-8.71017582398529,0.494298774184038,7.97011840162799,9.48169918674355,-1.58649370254949,-16.3162229476559,-18.3927460529593,-12.5503202148465,-6.39232285998141,-2.43083926222598,-0.576528670210391,-5.82618064862366,-16.0229969936796,-16.6991183626838,-13.385132736781,-13.0809264995841,-7.98920760732765,-8.4242315856802,-11.6752791422792,-8.5114423632063,-10.2805298584886,-8.63691214901085,-8.62685153068975,-5.62927913846448,-7.08817267598584,-7.27911120833829,-7.71097421826795,-7.32377634626503,-5.37794826608772,-5.11638792536532,-5.05055170438563,-7.59265617461875,-11.3317687032806,-7.45823375564689,-6.81014722766355,-7.75614804380884,-8.31355459672088,-2.88964784326032,-4.85633691332613,-2.86734918933983,-3.39650501988207,-5.19891692381973,-7.16966506026064,-4.13302254857495,-2.39017657619591,-7.40069409392153,-12.9418883341737,-12.1443763194668,-11.7011656779237,-11.8447247761674,-11.3176980036683,-12.7905873078294,-9.38379680297648,-4.77300207000847,-4.65317364714419,-4.9428134976017,-9.19500498902674,-8.76154337507362,-5.94860532067095,-2.84918161413943,0.143575626791765,0.042595424434791,-3.73102973085518,-6.31693343998864,-6.76266275526956,-2.54455546718712,-0.893832645633569,-0.0646861014949782,-5.58265380245323,-7.71223465285574,-7.74383554539954,-7.52958774747327,-10.3976452468025,-13.4508407332686,-10.5288561997997,-13.6259417154578,-14.2395344593314,-16.0210967479336,-14.8387322046546,-12.9910917300172,-13.1916162191021,-13.5095791834779,-14.0292391397742,-14.1935938614793,-12.757399627883,-12.3162885723698,-8.55688650093352
1.0,0.0,1.0,6.0,-1.20542915968535,2.11107262662612,3.98228481602234,5.80765236607753,3.10606296550793,-4.37093197115697,-7.34672515400685,-5.8134438823505,-1.04211368469832,0.340424912090724,4.61318570069037,2.53090839774969,-5.57394884336429,-6.60123817432361,-3.00805233228641,2.17480124723477,1.01955198935233,-3.33652647642729,-0.393897178852931,4.05478428494496,4.1048313423153,2.83915593913756,4.88874232462607,0.524097777322556,-2.91525543042459,-2.49169644026396,2.06643430085542,1.64912317635181,2.62269549262089,-2.1473594065352,-0.892198446476832,0.541265266056483,1.47564294627868,-1.091461954598,-3.97371546733814,-3.72238378036457,-1.39962899494606,4.29819289536836,8.03924305927319,0.0917792488293102,-0.938589079265172,-1.63153261252679,0.0288181224620592,0.5460678308364,-0.853941165491318,-2.57025738863585,-5.07629136550861,-1.90226968435881,-2.44874579020776,0.134728309428319,2.40682192337078,3.37287981998486,6.53149729660712,5.1502803334749,4.52606260470115,2.55795008134407,0.99758943608962,-0.191362542991216,-1.15302992173471,-2.02070443141895,-3.58158926475483,-3.60040327467956,-2.42769619135497,-2.9029448460384,3.62574068398836,-2.69571552980381,-1.76442772456445,-1.26739501514472,2.89550137213431,5.28713833979331,4.50758963516913,5.09851687840186,-0.347615721905604,-1.24809441773531,-1.54071474381722,-3.64276993581094,-3.72449728159544,-3.56811078695891,-0.459689461275314,1.65182270299954,6.40607992501619,6.46257304838858,5.53945525180859,2.11295422605239,-0.161282939796026,0.0334628671811273,-3.15375844943958,-2.22830342559454,-1.50638011901019,0.182842927093928,2.24187577706141,1.62490201683405,7.27128978263897,4.3349199413415,10.0093734035051,6.16751004945797,4.31835853747092,3.65589872689607,7.5941657989379,2.45762228659354,1.96046819976531,-1.50121899752257,-2.10603773900308,-2.39121616193093,-2.5596143037919,-4.51037482727009,-5.06753774790404,-0.67514596689182,3.01426990520519,0.423721691633885,-3.54885065861978,-5.68472596315978,-3.06648881543117,1.19100147179328,6.87248587301932,18.7447451322433,21.88153938146,12.8797474274195,0.607703623091802,-3.38428453910785,0.300397079478328,1.4531789857056,-1.42424089022912,-3.61179125615396,-7.75048681406615
1.0,0.0,1.0,7.0,1.19629263245811,2.90108508232981,-0.677597757540643,-3.65711522734414,-7.68846468762805,-5.38088033235321,-2.56058251806845,-0.63022607948631,2.19193771842867,1.52479347947985,0.366595857975384,-1.78886693975578,-2.15506632264703,-1.43298004330446,-4.77790299690018,-6.72117432590574,-3.81712118919939,0.64782956790179,2.32569138570378,2.47817189856122,2.55108137293408,6.68146232131869,7.15527815981458,8.54826715949923,4.00262172384809,-3.7389659150069,-7.94656237598509,-10.2835937702283,-8.56943057612826,-5.83382496869812,-2.48630960421016,-1.39892517165591,-2.76270518338929,0.29358682397753,1.9350869095698,5.09364826841901,7.05687748753776,3.93442653977623,4.64640970392774,3.10154556596031,1.83280528946469,2.47671349211286,0.688408269124727,0.720257375277579,-0.768215901019672,-0.416378285847604,-0.164459885520239,0.576902889845272,4.61538413528353,2.77988137169431,3.02045803630104,5.93074412011852,7.2029359277462,11.3779600894824,15.8027994172151,16.696017974255,13.737073534367,9.1533346510306,7.89503375057131,7.84993941946576,6.18425134185702,5.83885231975466,6.6849969164903,9.19099397821973,10.3846358196313,10.4492580628768,9.9709399080649,9.23005699479332,9.0303637818868,8.43688083056361,13.1042979892467,12.1396605110541,13.1009949978565,12.2725484904026,10.1734364068881,10.449223422644,9.33657454812279,12.3296524918452,11.4652115838105,11.3538635111228,10.7171467876807,8.11991293592999,6.16898222132276,10.9761669969931,9.99074502153943,6.34407634897779,8.5169540183122,8.39479719960441,7.78090210123609,7.66451886657626,4.73901950680961,5.94279372060051,7.83827065789451,7.48840486371269,6.25883675976346,4.31262579921633,-0.00407882666836172,0.3828243425861,-0.358619318765898,0.419855747260153,-0.632001843415201,-1.56562841570626,1.20063673817863,-1.99865238503863,-5.19063238934924,-6.87741874293735,-10.8088563743855,-9.20325441297144,-9.26832709969332,-4.34884163375944,-2.16259571548551,-0.429841723404825,-0.873604900004963,1.39581862453371,0.47965094808489,-1.45580836769193,1.44604879854868,-4.27441704905281,-6.10594968633105,-8.75054610407601,-8.36683007713407,-4.74943449731916,-6.02791532512754,-8.70127346750349,-7.5444770319884
1.0,0.0,1.0,8.0,7.75225044053669,7.66784621041889,7.79627395433063,5.27591308714822,2.29359351358687,1.69298224411284,-0.710520061235875,-2.74241842069353,-2.18161641794567,-2.58802174764996,-2.87334205446765,-5.59519504743939,-4.16025606034324,-2.13762258726483,1.10969805480912,0.53069373914972,-0.0895413283320761,-2.72816599645341,-3.27745015659059,0.575199770548692,2.24094747267043,0.395373627661417,-2.13162230688458,-1.86196769513811,-5.33488161601747,-1.52140540121123,-6.05245335139955,-4.88599657255535,0.275311775623511,3.606952039022,8.64300752442951,5.7687587018994,2.34570039075489,-2.11909764248257,-1.08773477115358,2.15936774772282,1.49203484020506,0.688970345500857,2.33949373922621,5.99617672723408,0.0207261518823609,0.267270155368994,-0.151427301149815,0.0644450660732891,0.435421295582007,-3.09450093148276,-1.59190270541236,-0.973631191274423,2.51629587771371,2.41516944529489,-0.578515621405094,3.21687413018818,0.765252160647264,1.71786841513589,-2.05863729852562,-2.17464088636761,0.422434973337999,5.25624740880604,6.71143270295734,0.827472431082279,-0.765172831596185,-1.86214499350016,-1.52063716191178,2.49788165849323,1.84095661602294,0.594873336572201,0.100480087219428,0.748238730051866,4.04490662377949,4.88802831135069,3.65075509510313,3.16040278237934,-1.15393833555902,-4.39010223982856,-1.47235829868043,1.25535228611901,3.42685314776376,2.01382147035872,1.58599480750039,3.5029518679964,4.6281759019879,1.70478050670897,0.950174577652167,1.53165744505202,-2.38998285172507,-0.723098210872461,3.47187662881489,5.54528491459166,7.16818039379393,7.37480283540363,3.55333664776757,-0.768897108615686,0.976817178347459,-2.20189811029161,0.160009222843995,-0.238911780100315,-0.528560551386326,0.681533016382407,3.73172856134052,5.48592266203836,5.69272216917947,8.64024703464781,10.4474557713854,6.92732156079883,11.3348931194842,7.26257905127481,4.39966186644509,0.0737961805053062,-0.732667011401305,2.03478634369249,6.79233488203958,10.4023722883252,12.4983368989018,2.93770584227517,-9.23613587258384,-16.0351040287626,-8.47759317594891,-0.0189839923195535,1.62384157142912,5.94926310342426,3.51380126438414,-3.09474308528627,-8.28585417308534,-10.249212336919,-3.02571563783412
1.0,0.0,1.0,9.0,-2.54960412951186,1.36318587092683,3.24363651700939,2.88171029541021,0.601554878832151,-3.06944045595204,-4.32783145876601,-0.530806930580487,0.588868626238157,1.23439104187613,2.37522022752091,-1.67710323305801,0.29098589050894,-1.18190346828972,1.99658098646129,0.347217806459715,-0.0415123420146606,-0.900819675841679,-0.350016486365348,0.690426636021584,0.547433146120359,0.947799261193722,0.342691131712248,0.365081338367114,-0.683126103598625,3.23356720634426,-1.34256578655913,-5.76190141014134,-10.570625654577,-9.3710646944431,-2.88144472412144,-0.438803922850639,3.49200390605256,4.97081408727293,3.85472564725205,5.50508261549597,6.45964079924549,2.36336800285305,-1.79785811078424,-2.27021117182449,-0.282406758982688,0.20148043660447,-2.41580537132298,-6.68652454189335,-5.74601438812291,-5.27330610326802,-4.9750562227952,-5.72113560807581,-2.27318532438949,-2.66650207014754,-1.80682165594772,-1.24543662043288,1.80847651589041,8.62822779842342,11.8301025313946,12.8334364575955,9.53007853853827,3.78254302420343,2.17635946301743,-1.45010140708958,3.04184958167995,4.91625870096808,6.44056477971996,2.64866009183849,0.376929509919137,3.81552351343756,2.88710992364213,2.33616937029486,3.65048023887599,6.97727718778575,5.88120747931923,6.77821148264532,3.44598573275531,0.292810090662291,-1.42277641268447,-0.0132758137769999,2.82626506515468,5.73362269826854,4.71788052547102,5.90575236904745,10.3228383543901,12.5916413945767,10.7744120044323,3.97624886858587,1.49797237742071,-0.0382205960340799,0.113945134760191,-4.39488803517694,-2.50084609957412,-1.80263315808649,0.925011603316913,-2.55275379788751,0.951588360747943,4.26631664065644,8.09709579575186,9.37391480632747,9.23305573888744,6.47118394402787,1.64532403973862,0.700496642074237,-4.04959491066014,-8.71763232521092,-8.89274965894098,-7.56003080975885,-6.10051857602472,0.549409119567523,4.9328373951527,9.90052396384999,5.79322310366357,7.62390208073581,8.35542860456432,2.5507061961107,0.464769888203591,-2.31000895472243,-4.49952891639744,-6.02669973345473,-5.17177473676081,-4.28096806180353,-1.72289005092656,3.75382797745988,10.2262160934818,15.171715019426,8.92639940806354,6.12188121505703,5.89410341608648
1.0,0.0,1.0,10.0,9.73594652748279,5.15592482821317,-1.4954827911042,-2.39192444695858,-5.18473715448209,0.283899576824624,1.41622796541623,3.00803857680333,2.29945346848341,-2.88990401092994,-5.15690418942599,-7.47700553003776,-10.9934896316511,-5.94733581308353,-2.39356276257662,-0.166446078457714,1.54714978869927,1.89904315408242,3.68747634824288,7.38314778741371,9.88654592768522,7.8729857120531,3.83801844851347,-6.13842247850029,-12.3347775227212,-9.84341355774629,-5.98883884016502,-2.62814850473233,-4.82964578135638,-7.56045380099444,-2.11316947503714,-0.577242800234041,0.268433453005273,-1.39395420614708,-1.64313828809885,-5.24532465998161,-3.95488343997626,-4.70585595929452,-1.75179883702425,-4.11126819117693,-4.57244475547302,0.0709333333986193,-0.61832083129712,-5.90329088507919,-6.38563979778516,-11.8266100174569,-12.7108513997379,-6.36391665402877,-8.41050864124127,-0.475668717064739,1.45913137134087,6.36089212831032,3.70658782259794,0.329015385470509,-4.22371016307501,-6.37975721422661,-1.93740917606978,-2.12217106286514,-5.91561904643274,-3.11714883013396,-3.13231916093656,-1.432312934238,-1.69864145779439,-6.05123960836558,-6.05117170874107,0.913558514278848,1.15509425735644,3.71006185945046,6.83042453861407,6.57120548820666,6.14204759534371,1.43603792921873,2.2355592959739,0.527492395402709,-1.28604138755628,-2.86687744521924,-7.71245772504636,-10.4635277674976,-4.37114537620374,2.79639125998986,6.46668063736133,11.051829846066,8.39130841827563,6.71400685246956,4.93058517710539,5.54894156392586,4.7076074593879,-1.32031254831779,-5.92976086203087,-0.876339801786623,3.96014097468229,9.53935419655017,9.46489265696378,5.18103479480914,3.05924231942666,2.28903201357694,1.64836831029427,3.01496828731072,3.43835500017973,10.1207395706194,10.5906493975339,10.5636071675636,6.46824378903878,1.64720307922534,2.04819636678866,2.93615924453906,3.33251725769214,3.46804749107532,4.47322045898608,5.69989120102099,6.81725207106443,6.7461173845944,4.59676896667651,-0.357230592408062,-0.694572814939698,-5.97919194761741,-6.70077181720563,-5.43815760675895,-1.62657138569979,-5.29787888987688,-2.59806645774671,-4.77293331289121,-2.43496196333397,0.308740209899067,-4.6812925821923
