Participant_ID,Condition,Electrode,Trial,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100,Time101,Time102,Time103,Time104,Time105,Time106,Time107,Time108,Time109,Time110,Time111,Time112,Time113,Time114,Time115,Time116,Time117,Time118,Time119,Time120,Time121,Time122,Time123,Time124,Time125
11.0,0.0,1.0,1.0,1.16964064529836,-1.88459464536664,-0.133821635070161,0.045949660873623,-1.28988812975359,1.06760289149497,3.03767967055823,0.0307238232987953,-2.79748214696795,-2.11485469140595,0.457832157749378,1.5191537509562,0.125638178152837,0.899995757530805,1.64861759077097,0.34703023061383,-3.53415351437089,-4.76593251283098,-1.65753089641659,0.942115522918918,2.88742639154777,2.60510261075,-0.645611716857838,1.48361490770204,-1.12173298893358,-1.62819857368285,-3.76875910714397,-2.79463675346531,-0.78553046359498,-2.15310872478982,-0.635728857965558,-0.425259623621051,1.67356874029423,0.240637209605741,-3.30236752747021,-5.05699799825166,0.667479290442946,2.46847701961667,1.9052529330255,0.0369227752999156,-0.279903365775805,-2.1406594288291,-2.31180891179741,-1.8926030638472,-1.31813376423277,0.157936185618382,-3.21141805132358,-2.50816760032788,-1.04260433058782,-0.587079071446405,-0.0619351998481041,0.977413329644001,-0.8009238709806,-1.5457653534709,-0.849339900065961,-0.968517265981013,1.21802926292604,2.19306563249173,-0.183926852630578,1.67696068288896,4.02426213645381,3.76136829826675,1.32270710555442,2.28428505944936,2.87214098333475,0.229629617204408,0.949873514546664,0.040327056091596,-0.155490909567762,-2.02629333752025,-0.979219436022358,-0.19269370832032,-0.0371127755668945,0.487132959868366,1.43108459448757,-1.52587152838125,-4.5353563660467,-1.57546243630123,-1.4752853711246,2.09584012572836,3.59177290004506,-1.57521890548851,-1.48272910390177,0.704049046996234,-0.473235866265497,3.08853308382183,3.25596374695727,0.835233403123699,-0.882545939050121,-3.7632071722631,-4.3818000350657,-2.82457217479874,-3.53202719869132,-5.07208430683457,-3.99855467364675,-2.81014768520498,-0.943352107328889,-1.00982252573811,-0.903857543138138,0.0987872448905573,2.75694371325501,0.508394630840985,-1.26906084231805,-1.98858319206735,-2.65978904630585,-2.1924325363067,-1.68894078761467,-5.07917744231494,-6.53988240104651,-3.92386471210264,-3.19559785232076,-2.85214217629589,-4.01231275865848,-2.91809744187182,-4.75254418635071,-3.88761549135887,-4.90602334082964,-5.01749698560281,-2.39708624834944,-2.40999751585708,-0.845808857801276,-0.967002958819841,0.0992752092425285,-1.56455959498301,-1.65176846951552
11.0,0.0,1.0,2.0,2.45823157296183,2.22133348233798,-0.948878878452816,-2.98578563597785,-0.972704674898026,-2.97943940371119,-1.39698839623148,-0.49789319019787,-0.867024086584514,-2.00026048914152,-1.93654388894482,-3.05988872089401,-2.92920874281853,-0.86917123548886,1.035785821692,1.74070782339444,-2.02867200188361,-0.233565931190914,-0.518394089978233,3.08515935984551,1.83997874761067,1.80384495747032,2.35879619104677,3.69460235199913,3.52226812829729,-1.35087254142322,-1.59579157583615,0.709601161495694,0.0770443563391675,-2.01884253432198,-6.1437994194441,-5.52556977934625,-1.6536761577199,1.2037769665762,3.2124010984828,-1.62292203572379,0.589931053109245,2.3785299151158,2.357633694199,1.07989241073684,0.483478008751492,0.285796694714532,0.104670332913022,-1.54862765566069,-3.85980488327132,-5.97935686149612,-8.09888454231323,-5.48321788689765,-8.09282051419773,-5.36734081431358,-5.45685792120994,-7.53255268912784,-10.101358336308,-7.57530044809538,-4.42721918745964,-3.90052624524904,-3.58556809520283,-1.63697785744909,-1.07646715281819,-1.03314038354571,-0.461404670801769,1.186589192111,4.49737513186832,5.11519785627168,7.10617822583388,2.74414466822587,1.2863387562421,1.40267224828912,-0.136274962154038,-1.23690031464455,-3.59239690427114,-1.47606361972279,-1.4410934538627,-2.17160851560733,-0.372694306022576,-1.2982018602482,-4.63344983468297,-2.36644900014557,-3.91669662065294,-1.23125065376206,-3.21132988201565,-4.02705853307376,-3.44784919004909,-3.32023046352878,-1.40297179203502,-0.858286202690299,2.44387345488738,-0.113211303905227,-3.12265029162013,0.757984465830515,0.402094674296454,0.563866715674022,-0.620740250844199,-1.93487370080736,-1.98897690527341,-0.260663410125611,-2.19717544639239,-1.37427415531151,-3.23662984352581,-5.95605729615249,-6.63024184117559,-5.04489106151874,-3.27339206290941,-2.55134960110543,3.06661636507382,2.20850091907395,0.55714916747396,-0.543317671430828,-1.03865957752425,-0.404964663682816,-3.34959458094112,-3.19339422309527,-4.61092252109577,-4.18785837586282,-0.0437459048329463,-2.12846007442035,-1.37307904003476,-1.89977116906772,-2.80998518561878,-0.678398647576438,3.56617768794454,0.403274879187479,-3.32551686915458,-0.610054966195575,2.78181400658275
11.0,0.0,1.0,3.0,-2.9356571399743,-0.697949481223629,0.0135742583796752,1.13093355381386,3.12068544115307,3.10184365982779,1.82122990808285,0.596956663612799,-1.38959091564761,-3.96383550273553,-2.74317988639818,-2.28786219697743,1.87307300353834,-1.17702501618468,-1.00879757762697,-0.550000624713765,2.5683257056131,0.632625523493088,1.1051916011739,1.73952380021382,2.67240230895192,2.17431985842298,1.42600926174972,-1.6159981139717,-3.67705684038177,-3.60805535465954,-0.439090910412335,-3.05481293730115,-2.48505584760823,-0.776035696836061,1.05908431836505,2.81126742533243,1.86510010354544,3.76249722426815,4.11135365168222,4.13999153588467,4.60206509835631,0.740166061832474,1.98405228899316,4.10472403338946,3.53624146850305,2.73725597789213,1.87880853258397,0.479901768479709,0.976444374663167,0.0353692844506932,0.506088720820526,-0.628151146287331,1.8071910038942,1.30877795297444,2.39334451797431,2.46704868241403,1.71981211801338,1.92791757604874,3.05917441906996,5.6654462008246,4.60391220741297,4.20544508035662,2.71541365725622,4.19151283573505,3.40403982074456,2.22082904101805,4.05190558683628,3.57202975835087,6.4646143968613,6.87343209800944,4.61706915433886,-0.675273311138473,1.33379509143855,4.03996829596106,6.39719954131228,4.25539909686329,1.00585178827524,3.0324544139558,2.12426259872427,0.714943919561129,2.21645779176805,1.24488693597817,0.942401991163373,2.14680156537432,2.16301313549958,1.16649205982653,-1.07759571132238,-4.48588293421868,-3.70010893430061,-4.08928413987192,-1.12297880685078,-0.0690327112167057,-0.0436103055522914,3.99948740038279,2.10057159504333,5.28518567567748,2.61322715257795,0.33158885098607,-0.173934324724653,0.777387821532111,-0.0673663654500876,-2.95655568894918,-4.99706546522354,-4.54434423248005,-3.11479195100953,-0.483632430860295,0.119958967253963,0.920750154838356,2.14525425476655,1.28570206307198,1.13746072664115,2.00214407420907,0.473989674093858,1.37535892169713,-1.8658990156086,-0.361220867577377,1.78893771795968,2.03387901470743,0.741879182769826,1.40849520166683,-0.308321754705658,0.629624474899787,-0.268149132388294,1.55283229358995,0.284721497978164,-2.06837586760553,-1.86700996274072,-1.04561519594451,-1.00821396522256
11.0,0.0,1.0,4.0,2.57899442807695,1.23285683747704,1.69699986218132,0.835123689431554,0.116027051949821,-0.88955298556313,2.38065564528963,-0.37644373446455,-1.27263765715272,-2.65554481663729,-1.15191452546343,1.58973301644982,1.84004751936456,1.50369943846783,1.32857265709557,-1.11269720172453,-1.84657391026471,-0.659610317475705,1.72107709088641,-0.708155683149859,-1.10413094308969,-1.80056865013636,-1.31944398529327,-2.60085983152755,-0.091799076155504,0.118590472171738,-2.97036055770513,-0.602253951386292,1.10633094557218,0.0684711844736965,0.27565885934237,-0.404156375965868,-1.01250645096667,0.446188990801608,-1.2325940013343,-1.58717596875624,-3.06268468811963,-2.83286583637052,-3.89273124454841,-2.87922813484921,-0.377217390181019,0.760777029637814,2.56272011401366,4.96620856441348,3.4251796731935,4.14040644866782,1.68640644901001,-0.477664761286372,-3.94648541099114,-2.16267723771643,-1.42667576334161,-1.54199768167021,-0.0983538714604374,0.0718511556883994,1.35583994625725,1.67061870874539,0.353571553132396,2.69438371874183,-0.952156585779893,1.25018438664366,-2.57966258019064,-3.68665563198637,-2.01590672763895,-0.542235001537028,0.614887188688666,-3.28562815959819,-1.52824555185434,-1.43022972704254,-1.65276364148937,2.39202555357136,0.478038614521459,0.526182697175549,0.825119824311598,1.43333026819431,1.0765440386974,2.17190450212931,1.0510288646477,-0.398967622687386,-1.67243272666275,-1.3560966016515,-0.558826217380272,1.54254748006452,-0.374695364391486,-0.423815231456608,-2.17793058285256,-5.22762362549557,-3.14048816354711,-1.9567377312254,-4.22470967149305,-3.56654444547668,-5.49088214859931,-6.13413869771074,-4.07263969603958,-2.12743901889448,-2.14475860140363,-1.79935259861505,-2.04674275702518,-0.391002638892014,-2.30573540986858,-2.5306749036326,-5.35899566770874,-7.63473413101119,-6.39470710304376,-4.06833378288217,-6.09421058293287,-7.95823380498868,-8.79479138003783,-8.13809996166254,-9.51755032337702,-9.146673691917,-7.3970988015745,-7.61286918203955,-9.39265287866759,-11.144011220519,-8.67286680202963,-6.86136668442115,-5.97865020750389,-3.16008299231384,-3.72028535111884,-2.43778807932986,-4.69978123353915,-4.77422207253884,-3.34063883435014,-4.20885915022376,-2.66186943810465
11.0,0.0,1.0,5.0,3.52742412966574,1.08779312009821,0.135531881801384,-2.98571544751316,-2.00308030425584,0.510847199171026,0.232858218105731,1.61828776136249,-0.429064440803203,0.231173207570355,1.78084930826719,-0.133363893562174,1.76004339200609,2.22386708734499,2.96605463758319,2.77753563515696,-0.00724438606774791,-1.25844900090571,-2.73797254279047,-3.3593086355549,-3.64328350006616,-0.88675581565007,-0.293966373096665,-0.534541966026074,-0.282640556428448,-1.0404731038121,-0.696009329605005,0.0425614130588782,0.660882737730899,1.60061304362965,0.0766488378728711,-1.38948819133998,-4.06510566494796,-6.25558167419764,-5.14064021494209,1.62381256062569,3.28947564824205,1.6872912533886,-4.50275532979842,-3.80155026423581,-1.3033647850206,0.64795839246748,-0.682969796804486,-2.18435229457352,-3.27428488767364,-2.12354393275512,-3.89451434172836,-2.33109881942262,-3.29673752934242,-1.75223431821882,-1.36082799868006,-0.484999733387756,-0.0417781983862725,-0.118223548153371,1.76359113103076,3.51663982775448,2.21922166623738,1.70903907926208,-1.51994938801233,-2.21165969897385,-2.48410448326033,-0.882774839235958,-1.66642066957487,-2.49608606419894,1.09721995378742,2.87102493749696,2.87437158829608,3.09141021079459,1.41847230592862,4.41743703051191,2.34969640474576,1.89485390973441,0.496535456388435,0.963294496204837,3.30732035657688,3.61373462562969,3.08874635940715,2.5567806724941,1.52338179604847,-0.227205602687784,-0.367704803040385,-4.1871754368906,-6.26187632290172,-5.80863855258131,-4.83148856866009,-3.58029153979042,-2.69942007753612,-3.20460142046714,-2.77265330191671,-5.88331095328435,-4.73266651496083,-6.00167093568406,-4.35780857269754,-5.35715714218153,-3.89240085788217,-2.87065952371066,-0.515555005773945,-1.51226635589987,-5.07009447025902,-5.84628468191841,-4.19359878160206,-3.33543071967297,-3.03500135889157,-6.60412259847427,-4.64349662839448,-3.85271577970404,-2.21976699354185,-3.62875645044096,-3.86863852913682,-2.03664497967778,-4.36860531859956,-2.62866663997164,-3.72028565939485,-3.68712364500446,-1.06286539748103,-2.86352062483065,-3.46440462250586,-0.485486181085354,-2.50077315164965,-2.34421616800276,-2.1235859773571,-0.461000765723176,-1.48079438131981,-2.91111257275447,-4.65388493534856
11.0,0.0,1.0,6.0,2.73834457194043,1.14593857749108,1.57233186529737,-0.526936104515303,-0.379787609738077,-2.56644079082814,0.200288066646351,2.00834575063647,1.51620378234078,3.02253128232222,0.390676167985688,-1.1657851067801,-1.35446581419504,-2.08264281612546,-2.93362416115315,-1.61797044292571,-0.0281954365590875,3.41119926879325,2.01136903559399,0.932876210364026,-0.0599390249640816,-1.39107663011746,-1.27334929120452,-1.64317878503654,-2.34462710290207,-4.09993060711363,-3.77187288585642,-2.16577682542428,-2.7868375586376,-2.42608099254593,-2.36029184390871,-3.40416241236156,-0.540873943068266,-0.765745493027603,-2.85164144004864,-1.97240091826004,-2.21341625357437,-4.02620207359872,-6.01060377349935,-1.97387523414603,-4.70936412826659,-1.51601773983258,-3.45103830210279,-3.37471657476379,-1.56238266759455,-2.48948320013196,-1.68485757826819,-1.02741166897242,-1.08699876231088,-1.65021953899715,-3.19391415265824,-2.39483641649765,-1.42115956325208,0.748157162562189,1.29937195553187,2.65110100871981,4.34652070738961,2.2570531762308,2.5707227521945,3.267982531398,3.79278765940472,7.13160707122744,7.05717636256931,7.1372474082405,8.32214152439241,9.01623634123607,6.47546925511619,2.3789264284665,0.776876743303348,-2.67387119337686,-2.30227988480581,0.782564320971039,0.536350531757768,0.0438012985482461,-1.13864583753883,-3.60577669730268,-1.09772924675597,-0.962632974391005,-2.2489353887146,-0.929111092185867,-0.79703533313583,0.134401439721561,-3.3845251005794,-2.08572231911956,-1.27128020543907,-2.40738634613777,0.998294764319523,0.828958908385643,1.73962094083659,3.42281220969221,0.989776351858641,6.47339213120317,2.53430856108541,1.97484324640692,-1.52481415510657,-2.38787111878874,-0.431046904832742,-1.68663740517607,-3.18985642462028,-4.37958858406384,-2.99144284396424,-3.2991889869647,-4.01203245241497,-3.5267054760504,-2.37967161682869,-4.77347498853061,-6.16798940636297,-3.32552307153511,-0.802079813655467,-0.686594219198361,-3.3019947874523,-0.979537249528048,-1.28045259385361,-0.0209846250831717,1.19665427217402,1.57726320367715,1.53814560085056,-1.36711448591859,1.56510109385795,-0.971970046143891,-3.12001331368142,-0.265933200480505,-0.993323621946256,-4.70093742991611,-4.77617947009827
11.0,0.0,1.0,7.0,3.44848329952166,-0.373555142392515,-2.03742323416239,-5.64341064618366,-5.06677358077305,-2.88273897892572,-3.87449487041059,-4.24488935539319,-0.463761841731925,5.52747498029135,5.93869076261654,1.48914115374378,-0.979004234461359,-2.79846328877886,-2.16278521572459,-2.88379595291666,-0.377644033494962,1.21155073602375,2.22446693632133,4.46772159345539,3.62778180859364,1.38439812992391,3.08635972147987,1.75898484987253,1.14549585863329,0.179715647038449,1.09965806364395,-0.659977902210342,-2.4876764805322,-5.37833910369357,-3.27431276211335,-2.06055104474845,-1.42957376849703,0.566274993995315,1.00442468178505,-0.657392391256435,-5.12255530539632,-3.49849077219674,-2.93411800986864,-4.02199521247029,-2.7214299871586,-4.14965630114697,-1.47012400323345,0.735314995782204,-0.790027715882178,-4.80444693713047,-6.76456637978108,-3.70581949052975,-0.712596397576389,2.42572668381481,-0.373675781608137,0.309592237523112,2.03653177834074,4.38836653334135,3.1513076849149,1.4529506561524,0.547945198758217,1.05198794605568,0.593836888976948,0.408646249651398,-1.70598751971319,0.161244585848482,0.0335298585262187,0.259405578535427,1.11522745479876,0.957897917345363,-0.372762519542462,0.540586036607819,-1.4500801072367,-1.99909932050585,-4.45550689340257,-4.7160066925122,-2.60558281779908,-2.27794101562437,-4.28093967634207,-2.82403487383519,-3.99239157904381,-3.4414721527048,-4.04894977337457,-1.44092551708841,-2.84848367044523,-4.24990551785254,-0.820220866812638,-2.34947401900286,0.154660065423363,-4.06834808103295,-3.9090951231042,-6.45400053586898,-3.50384201305872,-6.0532185433654,-5.77626398898925,-5.26697511968777,-4.53901845406118,-5.57940971551106,-3.64642290286274,-6.79612508201082,-7.31873147187398,-4.91276779101627,-7.51921626029179,-5.34061653994998,-6.60689859657679,-5.78366277485285,-4.55830502550426,-6.11945709257518,-6.14705064507377,-5.26564760702616,-3.5186954425692,-2.87708648994474,1.50576777332686,1.75940861235863,0.322738043631319,-1.17825823551751,-1.03738041134726,-1.41160618674806,-2.00123704797364,-4.27323583575141,-6.435112437016,-4.19505758893541,-5.80479080433556,-5.78373573370542,-3.85861171510157,-0.997423678756268,0.72675843397157,1.26201765894271,2.52465215710748
11.0,0.0,1.0,8.0,1.55443856466952,3.66797111948899,2.62166178403015,0.0965545613765746,-0.187872472342986,0.569328872992882,-0.157642693116551,-2.1517051454896,-2.50847984464538,-0.544811117586636,-1.19928435393174,0.352371042763196,-0.679483549287628,-2.67329270556711,-0.0498005802517848,2.5620414625236,3.02635034463803,6.35039339327245,2.91559128551114,0.0614917199618775,-3.14153942757562,-1.6144491107776,-0.997820983693712,-3.58360424205802,-2.78494543767543,1.38900691873119,4.02858365141778,5.17947561335564,2.21636712450925,1.30426332743963,-0.205048162959869,0.0062893147184752,-0.023181501323269,1.20484567588852,1.19575771284104,1.26607456185137,2.10245927699123,3.3819898732631,3.999788969587,1.3203568863819,0.75062554144292,-1.41370265002194,2.83177602666333,2.24625670767115,0.853189215552244,-1.58611529540079,-3.05404016695704,-3.3840535419413,-4.6506290466388,-3.55761689963227,-1.61393041200013,-0.539140974525889,1.35334710932062,-0.972741499906492,-1.78510377627895,-2.64828349125669,-0.967968088822705,-0.510351541434011,-0.159942386769112,-1.42794775261198,-0.90779819808687,-0.388887962565535,-0.68518673281726,-1.11286969042924,-2.47902132571595,-1.51506173709106,-0.494282914919512,-1.73008209363122,-1.11198110428736,0.90927149063633,-1.88338308611938,-1.96181568082031,-2.63421356565327,-2.30526433566638,-2.46575632074901,-1.41439528084724,-3.59663730725788,-0.916721370186123,-1.43449065409387,-0.409250802590729,-2.43879262372993,-2.96728895413876,-0.557680194194827,-1.19884566076596,-1.60125773117088,-2.11413535079218,-3.74132655270895,-2.51981115590834,-4.3621120107401,-2.44976781572047,-1.74921844829548,-3.08352713124525,-2.7794778288915,-3.76149070426963,-2.70902091698419,-3.75943047199363,-3.04601927620456,-1.44331096773488,-1.54877442512626,-2.68323183621111,-2.84209865630524,-4.36637747803046,-6.8736186427105,-5.95424217816761,-3.36713648190952,-1.76474167258399,-2.21332637484017,-4.59499257058757,-5.74492113215015,-0.277586962716916,1.5527592722064,-0.746949690517925,-2.51645172771385,-2.17939217254661,-3.26121877425625,-2.59831304288478,0.155821845849358,1.27306650102706,-1.55337482031754,-1.51488118094489,-4.34208289790153,-4.26579033300423,-2.86757014160497,-3.25016091488089,-1.02818835499173
11.0,0.0,1.0,9.0,-5.77955324638972,-2.37048194028597,-0.66523718908234,-1.11899570357746,1.09953309180676,-0.991584833638477,-0.0206802029320505,-1.49015372895574,1.17660453585837,-1.27159660163894,-1.21841842123955,-2.6326558543261,-1.3262792923956,0.337955756239061,2.00671766297643,2.33281572471967,1.09726890935979,-0.630065614444336,1.28122279172337,0.460909642884244,-0.283396389972063,0.978361511338857,2.34423660022357,3.43893806058222,0.253223315823468,-0.83355524954856,1.98554705221933,3.73098961040573,1.86678718034196,1.03548890817219,-2.62407746772486,-1.82163196848067,-0.844033840678101,-0.0609488670650351,-0.295334764248734,-3.15986620829733,-0.561290943798033,1.05070594389719,1.43358119339655,1.20625853584831,-0.570978468796505,-0.191144978146645,0.322080687648307,1.56006342786604,0.104573367147753,-1.12442126447761,1.22670061393348,-3.27231548118786,-2.20848737688806,-2.83488695772081,-0.538934914446479,-1.19364939633384,-3.18162939480887,-2.10094727614611,1.15008986638611,-1.66800572403645,-0.889426699030435,-0.27422970522532,-1.67471409826566,-0.68360500920901,-2.50518467443844,-1.29361914342872,-0.988129172330279,-2.37899925336046,-1.76273217687099,-2.62655422825703,0.276630033306246,-2.54944486692353,-2.13024168940332,-1.3772910191525,-3.98707667209368,-4.52156314292639,-4.37602361103413,-2.29411259410442,-1.56559926416707,-2.60963926098691,-3.66159576578314,-3.2305521533938,-4.14353223375426,-2.11737118529937,-1.4493762540301,-4.5620802729238,-5.98250589672104,-2.2832834857186,-3.55039011328507,-3.05005366303541,-1.16046194504929,-1.00920606797721,1.86208968173375,0.139500884447602,-1.11210552230282,-3.9628943788489,-4.03907763493008,-4.06155123160513,-2.32789851927136,-5.65580298066654,-7.72092203231599,-8.75756328123471,-7.86524068248219,-5.41605721215212,-6.37739943567291,-6.7183353271848,-7.21827058866425,-5.55100995484722,-6.88959831612965,-4.58714154915955,-2.26248128910664,-1.03577578244979,-2.14012807642934,-4.76998455265253,-5.23081704587259,-5.31184556157621,-7.15862754565424,-4.43873153034225,-3.89736798355781,-3.45845888246188,-3.40131545084378,-6.50315050081643,-6.8007509710159,-4.29734464674283,-1.35543138636524,-4.16683505422108,-5.6636978792628,0.588858986787589,1.48117659819463
11.0,0.0,1.0,10.0,1.07627949684167,3.89533796961127,3.40418391651359,2.2665490646946,0.682726940917295,0.300212357988137,0.961110889039046,0.791591687124582,1.10790948837304,1.44493556332748,-1.53644996174017,-2.85471075406369,-5.13753728442941,-2.47699787874289,-1.02069609195686,-1.21830236715202,-1.69139631960346,-3.3542918480789,-1.15404155398391,1.95529929766361,0.752480016130955,0.387380249990061,-0.438922802912157,0.29010709550427,0.592320658742142,-0.22214713354178,-0.810886022327732,-1.5329194026545,-2.33511405929905,-2.1186271931655,-0.278753944542967,1.3878662262433,1.52154293597472,-3.03688492691925,-2.62438489172412,-1.13546119447957,2.39741131490912,-1.85484261656783,-1.40821376785618,-2.88820155265058,-0.331780777679844,1.7469357056066,2.95405609236605,-0.0981861851256137,1.6257045606561,0.672655822812271,1.15669144191221,-3.79799212304591,-3.3231023382784,-4.93134432550679,-5.33324036174569,-3.63115534174061,-4.32317287044139,-2.38091002619674,-0.993038323755599,1.56900777587596,-1.94049164030506,-2.97865632292043,-3.65607028626952,-2.86681565701234,-1.68926170190158,-2.73895733968825,-2.3416370627637,-0.862784946837419,-2.56427664900802,-2.25693592828636,1.60075341489361,1.97808534500872,1.26721078524295,-2.81363415407975,-3.62811678721064,-0.706518059990057,1.73279528587365,3.4023030346137,3.10618279971555,1.1092566487124,2.0355223425586,3.0061557812139,0.98200316739242,0.995440133107738,-0.94010555377301,-0.907194035698793,0.408767411517421,3.50223570747763,3.20891150716532,3.57151803712777,1.380069464424,-1.04527548383371,-2.66976042519705,-0.618912597873204,-0.200905967631331,-0.100768678833867,0.333313184103974,1.14878201170354,3.40245370759868,0.572614047974525,-0.00725159051145112,-1.12992842227912,-0.710627712827176,-0.326188678138135,-3.17750524426482,-1.78945679808639,-2.21131702635242,-2.66289297940458,-1.95832475965204,-3.14035319858346,0.284522708519759,2.37875897853875,1.66337069299267,-3.28367975810436,-2.14084802385579,0.184987199427292,0.384838559492892,-0.054463866516062,-4.67615246689727,-0.950722498290418,0.791702347688911,-0.288128445425027,-2.99246437580085,-2.81689843324661,-4.2029661124872,-2.91096336290223,-2.93267605391978,0.660051624810588,0.760388573781692
