3.220000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,-3.728333711624145508e+00,-4.974807193785002468e-01,-6.155698617299397490e+00,-1.599908993460915063e+01,-7.404709526986787083e+00,-4.350852576169101482e+00,6.247070052406991536e+00,4.421949372147077284e+00,-6.826296300599070221e+00,1.102896881103515980e+01,1.991167143619421864e+01,8.939794540405262779e+00,4.620248794555664062e+00,-6.941596865653923976e-01,1.547545557672320937e+00,9.441209598021125249e-01,-1.605254924658572691e+01,-1.685268326961632823e+01,-4.216244621710336205e+00,1.493316251581366139e+01,-6.443521239540844547e+00,-3.318935793096371611e+01,1.272295443216965261e+01,7.025252031557419841e+00,-1.435890267112038465e+01,-1.119818930192427509e+01,-8.492801348368336889e+00,-2.605768247084192080e+00,-2.304706833579322822e+00,1.346223365176803188e+00,-8.044002753767046654e-01,-3.059362462072662492e+00,1.163869243905397699e+00,1.136089420318603516e+01,3.078632080193719034e+00,1.134640522075426095e+00,6.648880785161797036e+00,2.092250469959141324e+00,8.619209318450019808e+00,9.882686875083209088e+00,1.076663364063608075e+00,4.246324170719479874e+00,9.631863594055174005e+00,3.084673101251749205e+00,8.524018327395311845e-01,6.556060184131966118e+00,1.835697044025758062e+00,4.977855917179082601e-01,-4.073779279535466813e+00,8.744720921371840205e+00,1.353826586405440047e+01,-2.433704754167667350e-01,-8.398541262655561113e+00,-8.090426635110274933e-01,1.274029504169342242e-01,-6.085704008738202830e+00,2.285321806416334756e+00,7.004060831936930853e+00,9.210963195020663852e-01,-5.600683111132987335e+00,-6.388170979239729874e+00,-2.103514100566058254e+00,-4.401022506482665797e+00,-1.429362297058104581e+01,-2.022492454991196098e+01,-2.044892952658913288e+01,-1.976303291320800781e+01,-1.447226330728241805e+01,-1.126015131401293345e+01,-1.391018633408980065e+01,-1.391525222315932631e+01,-1.326773366061123838e+01,-1.167160519686611764e+01,-1.014864597898541199e+01,-1.514756376093086487e+01,-2.343078422546387074e+01,-1.334293518644386545e+01,-8.408260186513278001e+00,-1.805741258101034319e+01,-3.075238522616302106e+01,-2.409007667772692329e+01,-1.401928728277035496e+01,-1.126303230632438535e+01,-5.094732154499344468e+00,-2.704472264376546420e+01,-2.943748271826544993e+01,-2.554157343777744416e+01,-2.362048773332079321e+01,-1.075593852996821020e+01,-1.181138807354549236e+01,-1.634349857677112539e+01,-1.420411294879335351e+01,-2.013519437385335564e+01,-2.733565677296031282e+01,-1.966168634819252858e+01,-1.704093447598543420e+01,-1.989017989418724142e+01,-1.199394148046320829e+01,-6.015964421358979131e+00,-1.017961406707763672e+01
3.220000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,3.003836393356323242e+00,7.197954654693603516e-01,-2.289060831069946289e+00,1.156125913966785212e+00,-1.102105162360451196e+00,-3.686989394101229056e+00,-6.742721687663696395e-01,-2.607043324094828751e+00,-6.045504281015106507e+00,-6.760073401711203189e+00,-9.021708423441071600e-01,4.206978559494020331e+00,3.741581981832333259e+00,2.595789511998494170e+00,4.423324989550039277e+00,5.142309145493941358e+00,1.514884414094876952e-01,-1.680253158916125811e+00,4.572120276364413982e+00,-9.132971691362874456e-01,-1.046677300424287083e+01,-7.267557881095200401e+00,-4.499962329864403143e-01,4.593619707858930035e+00,6.284346016970546955e+00,5.540446902766375636e+00,4.796398726376620125e+00,6.657048095356327799e+00,1.376110987229779425e+01,1.880898805098100013e+01,1.599798731370405847e+01,1.737245536573005467e+01,1.721033090533632404e+01,1.569050502777099609e+01,1.181613988587350406e+01,1.079398577141039439e+01,1.134801621870560950e+01,6.749862338557382380e+00,5.236526994994195938e+00,8.990900039672858668e+00,1.143198412114923812e+01,1.109393822063099400e+01,1.068979523398659559e+01,9.122127677455084793e+00,3.924068450927714391e+00,5.942142876711817845e-01,8.436121116985011881e+00,1.169813710992985101e+01,5.802982286973457526e+00,3.899552518671214330e+00,1.670958367261032418e+00,-1.078669374639328105e+00,-1.915256261825565964e+00,-9.249924023946152207e-01,-6.762584122744395021e-01,-5.306957721710194420e+00,-4.226593732833870298e+00,-4.125462878834111891e+00,-5.037844412254565363e+00,-4.143049630251798732e+00,-5.602302637967193633e+00,-6.508607488690000054e+00,-6.534549019553446136e+00,-4.531478838487106309e+00,-6.458254929744834172e+00,-5.936510692943227419e+00,-1.616071462631225586e+00,-8.156588843374542819e+00,-1.014481492476029345e+01,-1.338989236138078631e+00,-9.828700369054673702e-01,-4.959953105810918750e+00,-4.712652683258053976e+00,-4.358721574147543798e+00,-4.220122467387803056e+00,-2.875566135753283792e+00,-2.360987692168258434e+00,3.270572900772117819e+00,6.787484732541165577e+00,3.702724991422392531e-01,-5.972552155003416630e+00,-7.503661242398344200e+00,-5.121972849874813605e+00,2.448019136082025149e+00,5.768705714832917941e-01,-2.269854834585487868e+00,5.105542558612297110e-01,-1.939557097174883005e+00,-9.781800905863489604e+00,-1.259346262613932765e+01,-9.669346289201204314e+00,-1.062801846590908461e+01,-1.147578921462548962e+01,-7.611403985456992594e+00,-9.424897049412624739e+00,-9.849363760514700417e+00,4.200924569910057471e+00,7.127279671755709423e+00,-5.786699569586459369e+00,-8.230175018310546875e+00
3.220000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,-3.150729656219482422e+00,-4.955708315878203152e+00,-1.279948942589037353e+00,-1.593700712377374096e+00,-2.385927995045979966e+00,-6.089317338033147786e-01,2.878458846699106566e+00,9.214950330351801000e-04,-2.919033671870376434e+00,1.895684458992698662e+00,1.671125151894306882e+00,-7.595701694488532496e+00,-6.332377303730369889e+00,1.539500366557723154e+00,6.510033491886018986e+00,1.069674569910222850e+01,5.002746134093314367e+00,1.935595786932742923e+00,2.381929917768999871e+00,4.493463790777957989e+00,1.953830935738299468e+00,3.141291791742495954e-01,-5.127987861633326316e-01,-1.089491020549426370e+00,-1.457422906702210419e+00,-2.634642268672133802e+00,-2.208852059913406052e+00,8.366553133184176927e-01,7.114541819601337913e+00,1.038074551206646667e+01,6.737597465515138495e+00,1.155531221447568591e+01,1.469526256214488669e+01,7.752504348754882812e+00,3.562870892611416540e+00,-5.179057121276905429e-01,-9.021033980629663773e+00,-6.071194923285273326e+00,1.457705627788203229e+00,5.440791249275158670e-01,1.495236786929050377e+00,3.535648967280528687e+00,4.557087161324243851e+00,1.337443554040149696e+00,3.375327746073418567e+00,3.399046030911523797e+00,4.476160930864756082e+00,6.034177491159125495e+00,-1.475928523323739938e+01,-1.607183190548067131e+01,4.871522614450100264e+00,9.776111342690246175e+00,-1.631998972459254293e+00,3.632161501682136251e+00,3.298209450461671910e+00,-3.213811079661039738e+00,-3.676064303427030389e+00,-5.741963516582143434e+00,-1.247844363703882520e+00,-2.534521493044751050e+00,-8.661624301563612960e+00,-1.077322959900015586e-01,1.037454115170474145e-01,-3.458199197595768659e+00,-3.460984735777883792e+00,-1.976649414409291428e+00,-2.068753391504287720e-01,1.586854775746664226e+00,3.423460050062699267e+00,-2.053433028134439731e+00,-7.360217426762438286e+00,-6.701859748724729116e+00,-7.217009771953850628e-01,2.402723254579492540e+00,2.738766410134045426e+00,-2.606072729284119038e+00,5.589552329796908525e-01,3.051682313283277104e+00,-2.584202983162636968e+00,-2.083422935370229379e+00,-1.639412923292692170e+00,-5.199145880612447534e+00,-6.246269471717601718e+00,-7.465801947044592879e+00,-7.268450260162376608e+00,2.204439633271601806e-01,3.214415608030356974e+00,-9.820693189447526894e-01,4.491858482360988614e-01,1.042036302161941430e+00,2.602496946399796562e-01,-2.044691610516935210e-01,-2.455794513225631470e-01,-9.659798065497049446e-02,4.619821057175084733e-01,2.754731077136407968e+00,7.149982755834436432e+00,-4.175465916142312217e+00,-7.854233698411455578e+00,7.273116111755371094e-01
3.220000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,3.976942062377929688e+00,-3.510552442435062037e+00,1.435153394034414331e+00,9.641216538169167904e+00,3.079270507350112762e+00,-1.867533044381575635e+00,-1.317760651761837210e+00,2.454176758274886350e+00,2.469120719216086890e+00,-1.995960246432911589e+00,-6.202095403815753860e-01,-2.183288455009462226e+00,-2.596833380785856793e+00,-2.510515090191002052e+00,-3.544376929601033233e+00,-1.907597715204413902e+00,8.216380874315896143e-01,7.095023571993362699e-02,2.120920939878986111e+00,6.282475240302809461e+00,4.661186919067840329e+00,-8.737240162762694995e-01,2.134934927647371694e-01,1.878621336185570367e+00,2.900076042522076847e+00,4.340581893920900214e+00,2.085631666761460057e+00,2.009126814928920091e+00,3.450790802637733634e+00,3.720786347533718619e+00,3.771616242148657427e+00,8.790217168403390957e+00,1.395549843528053913e+01,1.984682083129882812e+01,2.245021993463689469e+01,1.873085802251642207e+01,1.218797822432084033e+01,6.740697383880611682e+00,5.498907652768223464e+00,5.668273188851092215e+00,2.553491606856836071e+00,5.107855002085360141e+00,5.395709601315590298e+00,3.242406873991996008e+00,4.454966704050697501e+00,9.186969345266050579e-01,-1.516483529950618248e-01,1.270562029246135927e+00,4.599833098324834779e+00,1.109955851236977153e+01,2.194961327495089876e+00,-1.298819576610218718e+01,-2.899173696835885217e+00,1.262485776886816291e+00,-6.402451125058240322e+00,-7.636716683705659925e+00,-2.534778486598631808e+00,-1.713509505445305559e+00,5.365254120392060067e-02,7.454971790313706492e+00,9.073449221524331421e+00,3.121159372907705176e+00,-3.398858435226200236e-01,3.737393868240441314e-02,-6.551458962035903166e-01,3.559765721812390815e+00,6.802977561950683594e+00,2.570877169117782302e+00,5.425474080172455693e+00,1.047741170362992946e+01,1.119648077993681667e+01,6.649768236911651087e+00,6.413776094263257121e+00,9.686848322550456913e+00,9.858815857858369114e+00,9.300118879838418451e+00,7.824974551345365903e+00,1.492982292175295633e+01,1.173237835277205754e+01,5.049699118643123263e+00,1.717426363627118491e+01,1.311952564933087473e+01,9.283365567525223128e+00,1.893445292386134682e+01,3.001115122708408478e+01,1.723217391967780188e+01,6.840322133266554694e+00,1.008203246376728757e+01,1.782156372070316763e+01,2.201203565886526192e+01,2.190293468128550103e+01,1.799460301254736194e+01,1.067258554516413405e+01,1.284422094171696749e+01,1.376112247235845842e+01,1.322613635207667393e+01,1.135196919874715782e+01,8.406225117770109279e+00,9.459691654552052853e+00,1.793309211730957031e+01
3.220000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,-1.185802745819091797e+01,1.061920009959827738e+01,1.010223564957127529e+01,-3.619891708547417597e+00,-3.019598498488917926e+00,2.028001236193107459e+00,9.230971011248482183e-01,4.454075798843844858e+00,1.080542457464969530e+01,1.006329631805419922e+01,4.676259315375121517e+00,-5.575645923614510835e+00,-1.263936415585604323e+01,-1.179116633444121653e+01,-6.824895309679439137e+00,-2.398812814192340159e+00,-1.075437621636824437e+00,3.235722968072602512e+00,-2.306186329234733989e+00,-5.657150918787171356e+00,2.190923741369538380e+00,-4.704116864637881257e+00,-1.161170609792073272e+01,-8.089625315232705560e+00,-2.668953689661916595e+00,5.868234330957579736e+00,1.408000017657437208e+00,-5.670315243981148834e-01,8.402622829784030856e+00,9.705578139334020804e+00,4.715635689822113008e+00,6.241548812750611575e+00,1.339473157940488690e+01,1.358620071411132812e+01,1.033107306740500597e+01,5.379595655383480945e+00,-2.782897970893167372e+00,4.392911860437117788e+00,1.087167416196880865e+01,8.355575214732777312e+00,1.143787571878144682e+01,8.440556150494222365e+00,-2.858287453651406906e+00,-4.475468910101671582e+00,1.131110548973092378e+00,3.798859141089716118e+00,7.692278905348342022e+00,2.618297150640758630e+00,6.159641786055089163e+00,1.025643975806959496e+01,2.449166207602580858e+00,-1.103057167746798939e+01,-5.636531483043432544e+00,1.371182389692827641e+01,3.817793022503083167e-01,-4.652018547058133890e+00,-1.028430974844683821e+00,-2.368374078924003712e+01,-1.261858723380351321e+01,-2.015246032946036081e+01,3.733657706866981840e-01,5.778128204923715927e+00,-8.242644772385105512e+00,-4.288066213781187130e+00,5.519886703202199207e-01,-3.832399108193135451e+00,-4.356395006179809570e-01,1.854624397826914795e+00,-9.049721515539927097e+00,-1.435276733745228128e+01,-1.255757745107014678e+01,-1.173745496345288686e+01,-5.817964163693496893e+00,2.745226433782870235e+00,-3.685847947091794197e+00,-1.190539099953391933e+01,-9.013892693953064139e+00,-6.981748580932622517e+00,-8.193981517444951734e+00,-2.934956796241502186e+00,1.617983886689850603e+00,-6.189221989024709991e+00,-1.458585259408659773e+01,-1.320441887595438857e+01,-9.793484427712186857e+00,-9.801491910761052750e+00,-6.528571605682331302e+00,-4.162743416699559162e-01,-2.513590335845979240e+00,-6.841098929896494596e+00,-4.485297203063929317e+00,-1.681608832243713714e+00,-6.679785121570986917e+00,-1.059689530459317552e+01,-2.555635683464203112e+00,-1.385452924352696513e+00,-8.330426996404423079e+00,-1.106840130777069930e+01,-7.313925526358923790e+00,-5.038524150848388672e+00
3.220000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,8.955878257751464844e+00,1.767941561612216006e+01,-1.172983760183507584e+00,-4.537373401901981795e-01,5.475565462401418948e+00,-5.341562820203379580e+00,-8.054677876559178884e+00,4.778172247337572287e+00,-3.899914611469615267e+00,1.652003147385345816e-01,1.488031398166309804e+00,-7.602735996246350325e+00,-4.408147725192014477e+00,8.079807454889483154e+00,-1.413338062979957499e+01,-3.898780172521425058e+00,4.724535465240478516e+00,5.390970706939697266e+00,3.337328163060271358e+00,-1.740966565681228673e+01,-3.083317889589249106e+01,1.323740716414014607e+01,1.307208887735999170e+01,-2.441836190946184093e+00,4.716367721557565673e+00,1.114431063334151695e+01,-9.678195577679270301e+00,3.405227626453736889e+01,5.111974450313686447e+01,1.366561583316692108e+01,-1.195572298223321717e+01,9.101390289537818035e+00,2.183141997366240616e+01,-1.634611248970031738e+00,-2.769616167473069979e+01,1.279030770966502750e+01,1.235076262734150987e+01,3.086491389708095667e+00,1.025542490410082053e+01,7.941823222420437034e+00,1.263798979556921509e+01,3.162285811973363003e+00,2.556020368229256157e+00,5.723887082302250739e+00,2.592792065938316171e+01,3.615936062552592034e+00,-1.528733559810754983e+01,1.879730838717962982e+00,2.106309682672676331e+01,-6.509277314843364692e-02,3.030032049525861471e+00,-1.861797657879901813e+00,2.856922626495324025e+00,4.691407196449540074e+00,-2.286611405285919218e+00,2.689351956049579329e+00,3.673683867310050033e+00,-2.614428520202628725e+00,-4.840778480876565482e+00,-1.189985781004933507e+01,-1.109244944832542679e+01,-8.662260662425643076e+00,-1.340770527810761159e+01,-1.061532350019975546e+01,-8.705850745692398363e+00,-7.053882743373062425e+00,-4.001775264739990234e+00,-1.344948714429681447e+00,-2.247441905917545224e+00,-5.080221652984620029e+00,-3.928126710833922175e+00,-2.101649963494503393e+00,-3.161010178652677638e+00,-2.484594634084989817e+00,-4.846133810101141748e+00,-4.770273035222823310e+00,-2.286500114383124060e+00,-6.276352246602386664e+00,-5.799207210540764379e+00,-6.931268908760784164e+00,-1.597760674447728135e+01,-1.752179752696647341e+01,-7.128387682365696421e+00,-3.533564076279142707e+00,-5.664888338609166851e+00,-6.178130511081587173e+00,-4.041473793260978553e+00,-8.578287904912743400e+00,-1.750566228230796639e+01,-1.194787730592673647e+01,-5.024186221036067934e+00,-1.422618860186949874e+01,-1.987785680366282648e+01,-8.968771067532649965e+00,-1.444288257396578956e+00,-4.383990345579201531e+00,-4.102123737335235276e+00,-1.839648647741855547e-01,5.691683888435333794e-01,3.171017885208129883e+00
3.220000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,6.129533767700195312e+00,4.894168723713267610e+00,2.708990255991618135e+00,-2.426315654407847244e+00,-1.223724860133546866e+00,-4.192878811648405035e-01,-3.751147703690961066e+00,-2.207168687473645363e+00,5.354974450487079984e-01,-3.426667820323598068e+00,-3.551612536112465524e+00,9.784760872523017294e-01,1.662191098386592847e+00,-5.767086897835562720e-01,-9.131153894193259069e-01,2.529093872417102151e+00,1.872746901078658155e+00,4.726966041507144056e-01,2.053573911840265609e+00,5.925880054181247303e-01,-2.640830184474137532e+00,-1.794231534004214978e+00,7.562513748804725600e-01,-2.181936914270582228e+00,-2.656551881269986648e+00,3.792948014808411372e+00,5.111406528588499754e+00,6.765563184564754806e+00,1.385531691348912986e+01,1.816619607174035167e+01,1.473507092215798586e+01,1.227231895562374042e+01,1.878230100689512128e+01,1.805118942260742188e+01,1.192598013444380278e+01,1.604538125702829277e+01,1.948810091885653506e+01,1.999692211729107783e+01,2.075311666546445721e+01,1.832919259504837939e+01,1.773343502391468363e+01,1.619375916683313577e+01,1.345894674821333759e+01,1.400608467333245066e+01,1.654485766092937027e+01,1.851498100974343330e+01,2.005168810757724174e+01,1.972976285761052040e+01,1.702820465781473303e+01,1.432983753897928203e+01,1.437547458301889769e+01,1.631872836026279217e+01,1.040155523473569943e+01,4.860614429820664384e+00,7.415413032878524824e+00,6.234506130218512077e+00,6.614880402882886479e+00,7.462176452983513286e+00,4.687155723571785337e+00,6.720156660585765440e-01,-1.413384383374992836e+00,-3.140657800616637019e+00,-3.324826818523987537e+00,-9.107968915592545844e-01,-2.800354697487569489e+00,-2.347973158865264587e+00,7.070435285568237305e-01,4.028191674839354808e-01,-3.717291311784225005e+00,-2.659050507978956812e+00,-3.861405515309535019e-01,-2.642971530105133748e+00,-5.637136372652925331e+00,-1.012838617960613163e+01,-1.373810687209620518e+01,-9.119882757013474617e+00,-2.384583877794657969e+00,1.960154244055412887e-01,1.125757098197934347e+00,-2.514697591463746384e+00,-7.750975840019467711e+00,-6.087729540738209266e+00,-7.545586325905511593e+00,-1.452556771943061342e+01,-1.647832593050870642e+01,-1.327891979795515631e+01,-7.814080787427469588e+00,-4.982812361283738944e+00,-4.179978370666503018e+00,-6.734933535257958681e+00,-1.226789457147773277e+01,-9.533395940607258368e+00,-6.535157897255647441e+00,-1.259160579334604257e+01,-1.907247317921031993e+01,-1.185874071988193634e+01,-6.166921182112268696e+00,-6.049761280868994007e+00,1.004645071246317078e+00,7.426971435546875000e+00
3.220000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,4.033328056335449219e+00,-2.099263314044836903e+00,-4.109781023227808139e-01,2.018802361054854444e+00,-1.096589597788723891e+00,-2.103606310757723197e+00,-1.359763768586250976e-01,-2.863410711288449928e+00,-6.926450180284905223e+00,-1.445710333910836809e-01,3.243149294997705212e+00,-7.146399418513003088e-01,-8.475483005697098671e-01,1.936718597556601917e+00,4.206723444389574240e+00,2.148580030961471099e+00,2.325983191981459974e+00,1.804383678869767138e+00,-2.391669338399714739e+00,-2.219353144819084189e+00,2.781198530486141518e+00,6.339582616632634782e+00,4.122385660807286634e+00,1.560064109888939399e+00,-1.251550446857098819e+00,-1.958093112165280925e+00,-3.613866061875322666e-01,-2.947569782083677037e+00,-5.010529026840674582e+00,-1.346545463259207764e-02,2.960193634033202237e+00,2.445450580481327574e+00,1.334210767890467997e+00,1.373925089836120605e+00,8.459229022264149259e-03,-1.847332639224600059e-01,-1.163660255345433381e+00,-4.138713200887047527e+00,-6.884649811369003558e+00,-8.705598397688435242e+00,-1.017161918408943322e+01,-1.351572935508958295e+01,-1.550080325386741364e+01,-1.008412814862798257e+01,-2.694870471954325275e+00,1.331380941651090000e+00,1.710781585086474710e+00,-1.513423143011177086e+00,-8.690202366222010255e+00,-6.397548429893755717e+00,-1.581438675071253686e+00,-3.854182503440153340e+00,-3.324879798022200017e+00,1.027555071946339549e+00,-1.862114342776189480e+00,-5.012768745422372163e+00,1.496406425129262807e+00,5.122823801907626873e+00,3.298212571577597618e+00,2.340079827064894258e-01,-3.145414807579730354e+00,-3.234105666478475971e+00,-4.809628385486020896e+00,-4.877456578341401894e+00,3.944205197420981968e+00,6.487842502016010648e+00,1.950350165367126465e+00,9.923438989754875816e-01,-1.293671264792935371e+00,-2.797414129430596752e+00,-7.833891384529325652e-01,-1.348744533730279471e-01,-7.166008840907707178e-01,1.793521740219820915e+00,6.496684999176953745e+00,4.370669451626855384e+00,3.523086201060906308e+00,3.205421765645334542e+00,-8.259608420458794953e-01,-2.164314367554410978e+00,-4.624916466799654735e+00,-1.939354333010613995e+00,2.523286212574338716e+00,2.745286190148564121e+00,-2.552459524434994714e-02,-3.532996206572546427e+00,-7.163559075557840217e+00,-9.098063468933103692e+00,-7.600595633188859779e+00,-4.655099363038035953e+00,-5.048994757912375064e+00,-3.639659744320498547e+00,-2.541774663058196548e+00,-4.960151325572613956e+00,-7.253803860057479014e+00,-3.399037939129458952e+00,-1.980280486020162156e+00,-3.730306466420490352e+00,-5.504420352704585184e+00,-4.260717391967773438e+00
3.220000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,9.718249440193176270e-01,5.340579769828102563e+00,7.294757452878084969e+00,3.370623133399271332e+00,7.571834596720609101e-01,9.035140330141240295e-01,-3.990649892525218734e-01,-4.871151620691471784e+00,-4.862104762684215764e+00,-1.342975204641167819e+00,2.568685076453470550e+00,1.681946039199825549e+00,-3.996021639217025356e+00,-1.835049044002191376e+00,1.452172113187384594e+00,-3.796384036540966234e-01,-7.384329882535066503e+00,-8.747352079911664191e+00,-2.594825679605654578e+00,1.663958816817312059e+00,-2.376450242418237657e+00,-7.482653487812386039e+00,-7.231906414031977093e+00,-5.389492482850051225e+00,-1.291991407221011734e+01,-1.329682795206707624e+01,-4.069359150799849445e+00,-4.668822852047998850e+00,-8.584217360525418172e+00,-5.649949781822440897e+00,-4.196171717210248175e+00,-6.076559875950668044e+00,-5.624406496683756806e+00,-2.175837278366088867e+00,1.288592056794600760e+00,1.322004795074461114e+00,-2.941833257675174451e+00,-5.646062980998647340e+00,-6.106523412646670756e+00,-8.212943337180403702e+00,-1.068001591075550749e+01,-8.864715951861770193e+00,-2.250829544934372706e+00,1.182982307491881491e+00,-1.881081342697160874e+00,-7.032058152285500796e+00,-8.229358933188700931e+00,-1.043177873438056480e+01,-1.453899218819356598e+01,-1.477785029555812635e+01,-1.446745280063513306e+01,-1.433005688407204836e+01,-1.303243573506673592e+01,-1.095541089953799663e+01,-6.670989513397230120e+00,-4.071636438369754529e+00,-3.532615538799402710e+00,-1.839840130372489835e+00,2.162529374613900046e+00,1.529093402804756696e+00,-2.106666239825155884e+00,-4.927391601331303939e+00,-6.018718416040591990e+00,-9.095090605995869382e+00,-8.959083325935134567e+00,-8.929345477711070345e+00,-1.256001663208007812e+01,-1.342719158981785554e+01,-1.142345029657537125e+01,-1.106820141185413853e+01,-1.399906279823997224e+01,-1.706986866575299189e+01,-1.782891845703124645e+01,-1.372991527210581353e+01,-1.155033279187751738e+01,-1.204775003953413304e+01,-9.689908432238022229e+00,-8.448315302530923887e+00,-1.007551262595437791e+01,-1.269219716389974373e+01,-1.304377038551099943e+01,-1.539154243469237571e+01,-1.275637430133243733e+01,-1.175433823556609170e+01,-1.648782435330476659e+01,-1.560327474998706521e+01,-1.288435970653185869e+01,-1.150955451618541225e+01,-1.239529323577880859e+01,-1.093897727041534296e+01,-8.538790356029146267e+00,-4.794389117847798865e+00,-2.783426104169906434e+00,-4.079220121557059819e+00,-5.138452313163072382e+00,-6.424531560955625054e+00,-6.961375583301877334e+00,-1.053114157012014473e+01,-1.624772765419694665e+01,-1.885406112670898438e+01
3.220000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01,2.733897924423217773e+00,3.279702844041766596e+00,1.280298186793471871e+01,1.025659552487460324e+01,2.286037119952115226e+00,-1.402789762525848083e+00,-4.036577983336013808e+00,-6.258976546200838875e+00,-4.841497551311146452e+00,5.917520685629495958e-02,1.526167439691947347e+00,-2.298480947812401087e+00,-2.283505938269879021e+00,-1.219616062713389626e+00,-5.437981446584063683e+00,-3.310975508256394306e+00,-1.712183184695967864e-01,-1.778900471600619593e+00,-3.995462157509543921e+00,-3.757727572412201678e+00,-4.400887041380912912e+00,-5.242136218331078013e+00,-2.538365284601843186e+00,-1.532575097951022869e+00,-1.606452519243416255e+00,-7.477719386418646419e-01,-4.159665512316144564e+00,-6.340031667189167663e+00,-2.955649498737223713e+00,-3.527990117217551180e+00,-6.350370537150989314e+00,-2.994779016032365959e+00,-1.967355999079617224e+00,-2.398734331130981445e+00,1.952904264132182544e+00,3.315295132723722116e+00,5.321630564602941149e+00,5.935087637467814758e+00,9.306584108959476964e-01,-5.932982618158491039e-01,-3.793134856404720145e-01,-3.344531760071256965e+00,-4.455739758231422876e+00,-4.144202506903444494e+00,-3.586176474889116506e+00,2.195904796773977541e-01,7.205236897324086343e+00,6.182643269047578549e+00,4.485516591505569473e+00,5.620030605431753479e+00,5.990406108625013992e+00,1.681276440620453894e+00,-2.826640772097048782e+00,4.396596229437593983e+00,7.893133076754490496e+00,6.012502511342363576e+00,9.863940643541726061e+00,1.135121805017645613e+01,5.436543883699372692e+00,1.704931046023517860e+00,-1.124066970565096746e+00,-3.129663156740593255e+00,4.948683146274382993e-01,4.280975601889870141e+00,-1.073276499681396157e+00,-4.165328473755808503e+00,1.187165379524230957e+00,3.517541307391542471e+00,4.887800563465467540e+00,8.654553326693449122e+00,5.037681854132443071e+00,1.263899734525968377e+00,1.905520948496735700e+00,4.440040891820737912e+00,5.805868856834646152e+00,6.248631737448948620e+00,1.842682932362393222e+00,-4.215428113937393029e+00,-6.566000981764361200e+00,-5.080996585614744987e+00,-4.451684503844297147e+00,-7.062899806282731063e+00,-3.595886187119943678e+00,-1.933430476622143068e+00,-1.450408946384095454e+00,1.326654105475450152e+00,2.446079723762759617e+00,5.856116424907329865e+00,6.105657736460361029e+00,5.694908113190619403e+00,8.503085916692588953e+00,1.303917994643701483e+01,1.854109556024727468e+01,1.532363943620163127e+01,8.764257373231821191e+00,1.350535843589088358e+01,1.081698461012416246e+01,2.968583865599201843e+00,1.395063259384835996e+00,5.272720813751220703e+00
