005,4,0,55,3.494396924972534,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,65,8.855977535247803,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,4,0,50,10.781906366348267,{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}
010,0,0,65,3.9546546936035156,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,75,6.577152729034424,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
015,0,0,80,7.160482883453369,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,75,1.0994195938110352,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,70,4.576268672943115,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
010,3,0,75,8.720171213150024,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
010,4,0,50,11.032541275024414,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
010,1,0,55,14.66183066368103,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
015,3,0,75,11.789816617965698,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,70,14.421664714813232,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,1,0,75,17.813793420791626,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,65,2.624892473220825,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
020,0,0,80,1.6926496028900146,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,4,0,75,15.05364990234375,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,75,7.950789451599121,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,0,0,65,10.565875768661499,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,3,0,75,0.7565028667449951,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,1,0,60,20.381396532058716,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,2,0,50,14.222676515579224,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
005,4,0,55,5.944967269897461,{'C': 10, 'gamma': 0.01, 'kernel': 'poly'}
015,3,0,75,2.990966796875,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,3,0,75,3.7264187335968018,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,1,0,55,14.94499945640564,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,2,0,65,5.662285089492798,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,55,13.324394941329956,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,60,13.29913592338562,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
010,0,0,65,10.264398097991943,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,2,0,70,11.949915647506714,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,1,0,75,10.33687138557434,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,65,12.144946813583374,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,60,11.544098377227783,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
020,4,0,75,7.674811840057373,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,75,15.031069040298462,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
015,2,0,75,18.075075149536133,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,0,0,80,10.303543329238892,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
005,1,0,55,6.8564136028289795,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,0,0,65,3.113306999206543,{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}
005,2,0,40,22.059394121170044,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,75,11.902169704437256,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,0,0,60,5.479273319244385,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,50,15.13803768157959,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
005,4,0,45,19.814014434814453,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,75,11.371650457382202,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
015,0,0,80,6.392309188842773,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,75,18.687236785888672,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,1,0,55,15.41441035270691,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
010,2,0,75,12.862738847732544,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,4,0,65,12.115939617156982,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
015,3,0,75,14.023474216461182,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,80,1.803551435470581,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,60,12.07678747177124,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,0,0,70,7.0523152351379395,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
020,4,0,75,17.105207920074463,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,75,5.183683156967163,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,65,19.397440910339355,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
005,0,0,65,0.866044282913208,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,50,17.77558469772339,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,0,0,65,6.454650402069092,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,75,9.729937076568604,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,50,20.13554549217224,{'C': 0.1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,75,18.26117777824402,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,70,4.2685229778289795,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,2,0,70,9.51306962966919,{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}
005,4,0,55,15.430732488632202,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,1,0,55,18.41280508041382,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,1,0,75,9.44172477722168,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,4,0,60,3.561671495437622,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
015,0,0,80,5.749366998672485,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,75,12.04787564277649,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,70,10.385944128036499,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,75,2.7763164043426514,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,80,12.319519758224487,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,75,7.22666072845459,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,0,0,80,4.025731563568115,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,60,4.431070566177368,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,55,8.463160753250122,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,3,0,65,7.145784854888916,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,50,8.163119792938232,{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}
005,4,0,45,7.791530609130859,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,75,0.8867597579956055,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
005,0,0,65,13.888379573822021,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,2,0,50,19.999775409698486,{'C': 0.1, 'gamma': 0.1, 'kernel': 'sigmoid'}
010,1,0,55,9.129994869232178,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,75,6.376850605010986,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,75,8.801580429077148,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,70,2.5445780754089355,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,0,0,60,5.104066371917725,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,65,7.623078346252441,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,2,0,75,9.896611452102661,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,0,0,80,12.517455101013184,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,75,0.3441958427429199,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,75,7.689244747161865,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,0,0,80,6.5450146198272705,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,75,8.615002632141113,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,3,0,70,11.844165325164795,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,0,0,65,1.6950116157531738,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,4,0,60,15.795157194137573,{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}
010,0,0,65,10.43066930770874,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
005,1,0,45,10.39393424987793,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,55,11.097662925720215,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,1,0,45,16.31147813796997,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,75,20.697585344314575,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,2,0,75,0.7129817008972168,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,4,0,50,12.055357456207275,{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}
015,1,0,70,4.95032811164856,{'C': 1, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,2,0,70,7.2300145626068115,{'C': 10, 'gamma': 0.01, 'kernel': 'poly'}
015,3,0,75,8.135715246200562,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,80,8.776440382003784,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,4,0,75,2.4198076725006104,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,70,12.264576435089111,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,3,0,70,12.795464038848877,{'C': 10, 'gamma': 0.01, 'kernel': 'poly'}
020,1,0,75,4.884602308273315,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,0,0,80,7.474632501602173,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,3,0,70,2.451524019241333,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,2,0,75,14.357447862625122,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,1,0,60,15.79506778717041,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,3,0,65,1.4387986660003662,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,65,14.925256729125977,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,4,0,55,6.44539213180542,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,40,17.179594039916992,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,1,0,45,3.0256457328796387,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,75,14.042357683181763,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,2,0,75,14.65920615196228,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,4,0,50,2.744748115539551,{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,0,0,65,12.473863124847412,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,3,0,65,14.818957805633545,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,0,0,80,15.796686172485352,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,75,2.6736414432525635,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,75,5.888034105300903,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,70,1.05031156539917,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,3,0,75,5.803644180297852,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
015,0,0,70,14.595251083374023,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,2,0,75,6.378046751022339,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,75,17.997907876968384,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,65,20.32429075241089,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,3,0,75,6.028608322143555,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,0,0,65,8.18293571472168,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,1,0,60,9.38010859489441,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,45,10.829388618469238,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,2,0,40,14.448768138885498,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,3,0,55,8.796581745147705,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,50,1.301140308380127,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
010,2,0,70,10.315618753433228,{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}
010,1,0,55,4.087791919708252,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,0,0,60,14.282875299453735,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,3,0,65,7.152174949645996,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,1,0,75,6.754751205444336,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,2,0,65,9.284761667251587,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,4,0,75,7.0984721183776855,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,65,11.85145354270935,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,2,0,75,4.113772869110107,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,1,0,75,11.543826580047607,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,3,0,75,5.521801471710205,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,0,0,70,4.928614139556885,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
015,0,0,80,7.222329139709473,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
005,0,0,65,13.250694513320923,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,1,0,55,2.7048513889312744,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
005,3,0,75,14.262303590774536,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
005,4,0,60,22.00271463394165,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
015,0,0,65,10.770151615142822,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
005,2,0,40,17.463541746139526,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,1,0,45,5.614385604858398,{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,0,0,80,13.839749813079834,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
010,2,0,75,2.688194990158081,{'C': 1, 'gamma': 0.01, 'kernel': 'poly'}
015,3,0,75,13.13770055770874,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
010,3,0,75,3.2095494270324707,{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}
010,0,0,65,14.358604431152344,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
015,1,0,50,10.197832584381104,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
010,4,0,60,12.457295417785645,{'C': 0.1, 'gamma': 1, 'kernel': 'poly'}
015,2,0,75,4.769411087036133,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
015,4,0,65,13.995229005813599,{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}
020,1,0,60,14.880768299102783,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,3,0,65,9.268756628036499,{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}
020,4,0,60,10.910048007965088,{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}
020,2,0,75,15.213594436645508,{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}
