ParticipantID,Condition,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,Time11,Time12,Time13,Time14,Time15,Time16,Time17,Time18,Time19,Time20,Time21,Time22,Time23,Time24,Time25,Time26,Time27,Time28,Time29,Time30,Time31,Time32,Time33,Time34,Time35,Time36,Time37,Time38,Time39,Time40,Time41,Time42,Time43,Time44,Time45,Time46,Time47,Time48,Time49,Time50,Time51,Time52,Time53,Time54,Time55,Time56,Time57,Time58,Time59,Time60,Time61,Time62,Time63,Time64,Time65,Time66,Time67,Time68,Time69,Time70,Time71,Time72,Time73,Time74,Time75,Time76,Time77,Time78,Time79,Time80,Time81,Time82,Time83,Time84,Time85,Time86,Time87,Time88,Time89,Time90,Time91,Time92,Time93,Time94,Time95,Time96,Time97,Time98,Time99,Time100
1.0,0.0,1.5444079637527466,0.5963714610446583,0.4574818331183809,-1.0340803699059915,-1.8375633629885586,-1.0072206222649773,0.04338898501274225,0.04102569626587819,0.5379281576835747,1.9384363347833808,0.943885553966868,-0.5903986891110743,-0.05727101760831896,0.8164320750669997,-0.09509391902070935,-1.275836099277843,-0.2926479623173224,0.2382435961203142,0.7133658528327943,-0.039683275376307,-2.369904164111977,-1.7422954385930867,0.2464378476142892,-0.756914790832639,-2.3965003923936314,-1.3307216781558462,0.5213572617733094,1.3737965713847748,3.0043945384748034,2.6989276698141405,2.0690606290643854,6.199305462114736,9.060776883905584,8.298112869262695,8.913494601394191,10.19823915308172,8.924470554698594,5.367301565228083,4.4956136327801355,7.429951971227478,9.940299958893752,11.927682443098584,13.850671681490807,15.546866879318703,16.49945322672526,17.238353729248047,16.600208513664473,15.431040417064317,13.819165576588036,10.795350912845512,8.02999968962237,5.210967367345651,1.964631857294036,-0.11734362578752759,-1.4017210982062551,-3.231850226720167,-5.202115651332967,-5.1674519885670085,-3.869229909145473,-3.1957431273026917,-2.4505918892947114,-3.15668572801532,-3.4753156358545483,-2.6488136161457416,-1.7799123128255212,-1.4996965075984146,-1.4579519033432007,-1.5218935229561545,-1.6952663732297497,-3.1180182153528397,-3.3427727366938718,-1.4593825268022924,-1.139766649766402,-0.8556686549475679,0.6309633733648283,1.8145790967074311,0.8859941164652466,0.42790197332700297,1.5142507769844782,1.903451388532465,1.7384515964623644,1.6755485426295886,0.9217767570958074,-1.0199564695358245,-0.13530303402381497,1.7164513631300464,1.5986006043174008,1.0557554310018369,1.2036419312159212,0.18191329178146867,-1.1061918410387899,0.48926071867797805,1.6750248345461776,2.1127849708903907,2.529593272642654,2.4444566278746627,3.4911109750920986,3.3469922687068134,2.410813042611791,2.9423470497131348
1.0,1.0,4.2532877922058105,2.543141422849713,0.3540082808696863,0.22464791211214913,0.6401942787748395,0.5544339472597295,-0.2307058681141238,-1.2674216212648333,-0.46250213998736767,-0.18650913103060307,-1.3455003247116557,-1.5601626237233477,-1.0098865899172704,-0.2615778780344771,0.4396992533495931,-0.21835661137645856,-0.7010962529615923,-0.382869184920282,-0.3141452886841517,-1.6187014363028798,-2.105939868724706,0.27578827467831346,3.018196423848472,2.071481011130587,-1.6886465982957246,-1.7353837128841574,1.0923871235413944,2.3294606859033737,4.561051975597032,5.753336212851785,5.252991026098077,8.110412857749242,10.47180057294441,9.351176261901855,8.367974599202475,6.42866617260557,1.2427810159596482,-3.0282290415330393,-3.977457306601784,-3.4405594305558624,-1.1775691473122714,4.876599499673537,11.368121754039406,15.580224297263415,18.110091527303066,20.292837142944347,22.607367660060078,22.12999130017829,19.91338435086338,17.923068248864386,14.428021286473149,10.614393494345938,7.924062757781065,6.802807894620031,5.506068749861291,3.5661376317342146,4.2685841791557495,5.660107569261029,5.516548084490228,4.883585698676834,3.7688939571380633,3.2052097826293022,3.6616011316126036,4.0253683870488945,3.785284894885439,5.094053803068218,6.708627223968506,6.028937585426099,2.995048219507389,0.18732508288865618,-0.1790948496623469,-0.31455811316316895,-0.7776700962673523,0.9045075720006811,2.220163894422128,2.5117185332558383,3.100247238621569,3.51656699180603,3.013803980567237,3.261919028831253,3.357347040465382,2.8889852220361893,3.702644572113492,5.108514265580608,5.280398628928444,5.251519838968914,4.589493592580154,3.7668786699121664,3.604002078374228,3.7375034491221113,3.5852885029532695,4.143278483188511,5.218392603325129,5.906891172582453,5.157135053114449,4.856591817104455,4.74895568327471,4.386443889502322,5.919179656288828,5.78375768661499
2.0,0.0,2.2943389415740967,1.3746713761127356,0.7138104529091807,0.808524413542314,0.6900037129720052,0.3650963089682839,0.395061964338476,0.18818393710887807,-0.4194918094259319,-1.3094715855338357,-1.094583316282792,-0.1131886889537169,0.17153831503608033,-0.456380352829441,-1.1199569485404273,-0.8226725675842981,-0.7005472002607404,-0.6861479444937272,-0.4435404864224521,-0.8286380262085891,-1.2937584609696358,-0.34149950336326435,1.038323124249777,0.4192343670310366,-1.2684687917882709,-2.187188437490751,-1.989903395826168,-0.7170379541137025,0.45956781235608046,1.2522292823502503,2.1519995819438575,3.9019340818578536,6.097652767643783,7.540332794189453,8.202127369967375,8.941476388411088,8.002927433360705,5.8072549502054835,5.677209463986485,7.4160597107627195,8.15765395308986,9.215072082750721,11.42171209508722,13.300899418917574,15.028339385986333,15.823322122747248,14.967466701160774,13.844253626736723,12.99285541881215,11.942662932656035,10.188974120400179,8.222879279743548,7.084288091370556,6.391111778490475,4.892440449107783,3.791839917500815,3.9924901904481813,4.720940069718792,5.666562918460728,7.028874989711874,7.702650547027589,6.159942179015192,4.339121804092871,4.553615353324195,5.773253426407322,6.776422023773193,7.600350856781006,8.425863352688877,7.881364952434192,6.802560156041925,6.16159658720999,6.157037590489243,5.903994300148703,5.238254185878868,4.757937243490507,4.038563511588356,4.475111412279537,5.212769031524658,4.3402172001925345,3.8405053182081756,4.820341413671325,5.59334087371826,5.396418499224117,4.0315049128099,2.5740429054607086,2.466042186274669,4.1297844973477575,6.0568047870289154,6.153833389282219,4.438575744628911,3.9644636457616658,4.224707906896418,4.304949919382736,5.729830265045163,6.684720082716509,5.81184819250396,4.44943562420933,3.4987959356018994,3.3351650599277374,3.2312192916870117
2.0,1.0,1.8164515495300293,1.21945177786278,1.5765148437384402,1.9348487528887661,1.3094124216021914,-0.4683354198932652,-1.4598226872357456,-0.8473561767375833,-0.2421514717015353,-0.8097932176156479,-0.9302415775530264,-0.45810118317604054,-0.693338415839455,-0.6286709128004135,-0.12424032074032437,-0.06583905795758416,-0.29796144637194544,-1.1370592297929707,-1.9825664867054336,-2.416162223526926,-2.1414959936430957,-2.1379717263308438,-2.1287345886230464,-1.8442400043660945,-2.3783693530342775,-2.8178054852919145,-2.1111828919613025,-0.541698382659395,1.0694309039549377,1.5343037446339927,1.169188976287842,1.6618401534629583,4.520154432816938,8.12175178527832,10.166699553980973,10.37748163396662,8.813897392966528,5.717696247678811,3.753194216525915,4.294109908017247,4.7726159673748585,3.8330608497966443,3.8126205747777737,6.149892763658012,9.189087231953948,12.276045452464722,15.476512533245675,16.756610350175336,15.326121503656571,13.517173160206195,12.550268809000654,12.190748995000666,12.029086604262844,11.891375917376894,11.203851959922101,9.31399854024252,6.854785919189459,5.635510271245784,5.700864445079456,6.157713109796696,6.765636574138294,6.757758848594897,6.815487066904703,7.07788593118841,6.863162416400332,6.897398298436945,7.551735877990723,8.075163321061568,8.913361780571215,9.013810591264203,8.186628254977139,8.511579455751363,9.49451611258767,9.378909139922168,8.08243352716619,7.5409861477938565,7.588174299760298,7.551514943440756,7.752471186897972,8.014544617046012,8.877836314114662,9.48634182323109,9.64939600048643,9.764005921103738,9.049106597900396,8.002203551205724,8.063988887902468,9.337352319197217,10.096526463826498,9.822996399619363,10.16981393640692,10.334348620790426,8.979463259379058,8.177599906921387,8.399911360307174,7.84150166945024,7.568352916023947,7.733424172256932,8.371348294344807,8.926782608032227
3.0,0.0,2.5557663440704346,3.0261653047619443,2.7046909693515664,1.2352978858080783,-0.5340145194169246,-1.2473595575852827,-0.8836202242157678,-1.0034597425749807,-1.115800218148665,-0.2175020819360557,0.5847971890911913,0.07577566429972582,-0.5250748991966243,-0.8949349721272782,-0.935153713732055,-0.6184003569863059,-1.3113800973603218,-1.423626549316175,-1.1080014597285877,-0.8934526678287621,-1.3408725261688246,-2.980092417110095,-3.544328927993774,-3.0766712246519137,-2.6334068991921176,-2.2137333768786815,-1.95789781483737,0.32572537660597994,6.361583362926128,10.069831588051535,9.099065087058328,7.536925142461604,5.872846617843166,4.663771629333496,5.413977680784284,7.139913558959962,8.099232413552025,9.249427911007045,10.74854544437293,11.89228829470548,13.561168699553523,16.228713642467145,18.014029069380324,17.171175407640856,15.749859174092608,15.266997250643643,14.802383769642221,14.118041096311625,14.442812486128368,15.949684749950055,16.271485588767312,15.73592654141513,15.056544679583931,12.988377455509081,10.418100357055671,9.138496716817222,8.452420147982512,7.994091467423874,7.404484272003176,6.178248333208492,4.594807451421567,2.834998708782776,1.3989163203672945,-0.15026378563859114,-1.0980489976478343,-0.9279929110498141,-0.7488403916358948,-0.8191984331969059,-0.34674171245459295,0.8318556601350966,1.2375490051327327,1.0693041664181338,1.702391570264644,1.8131773327336158,1.4769671758015952,1.6581237749619913,0.5346380598617272,-0.36541251341501724,1.106991643255412,0.9107089476151846,-0.1581970846111128,0.8897579149766329,1.7783458232879616,2.299629912231904,3.3010728359222363,4.327058734315812,4.441524679010563,4.031894315372815,3.736271063486733,3.314895073572796,3.301258607344196,3.4586701031887173,2.9033517982020474,2.828174981203945,3.8482535969127376,3.824335835196756,3.4304132678291994,4.135890007019043,4.296013673146569,3.830578565597534
3.0,1.0,1.433881402015686,1.5158134337627527,1.2718727949893835,1.095606576312672,0.5313262542088827,0.4962895657076981,0.7687554847110402,0.4356562820347875,-0.3205918805165724,-0.603243123401295,-0.2773370164813415,0.3138974308967595,0.41487948731942675,-0.6481270492076862,-1.6360962896636033,-2.0915633331645616,-2.3313408042445327,-2.5971247499639336,-2.748209996656938,-2.454904693545717,-2.2478673385851313,-2.725947661833329,-3.2701734701792406,-3.836442521124176,-4.531060608950526,-5.389056046803791,-4.524903008432105,-0.23503661223434125,4.096499096263535,5.212588772629247,4.212170427495784,2.8440949555599335,1.8130352930589158,2.181448221206665,3.1233443419138593,3.8863477056676694,4.646375396034935,5.634536540869512,6.398293003891454,6.696756102822045,7.234387773455996,6.900783842260189,6.108710072257303,6.139287515120073,6.76435740788778,8.36378479003907,9.996389764727972,10.897984129009828,11.23873589255593,11.780092297178323,12.001286130962955,9.585405436429127,5.526753801288041,3.2833421519308406,2.962653832002121,2.318205833435061,2.2393615029074905,3.7433424646204125,4.779440402984619,4.183960741216488,3.258640831167049,2.3044365608330946,1.0343364296537472,0.3046550750732423,1.060071287733135,2.64636636502815,3.1117515563964844,3.013245488658096,3.6462004473715117,3.4422189972617403,2.754041064869273,2.0829148798277877,2.3707553256641756,3.9592007506977462,5.315055731571085,6.271148421547632,6.596909364064534,6.1745292345682765,5.636255090886894,4.963816527164342,5.283133665720626,6.123787489804354,5.289214350960478,4.065205285043431,3.081909006292175,2.110535852836841,2.3414410750071246,3.018753962083294,3.5717768669128445,3.9062622099211715,4.154462727633391,4.342388499866832,4.000921617854721,3.5835147554224194,3.249658981959022,2.9045981204870976,3.0655586286024588,2.918632781866825,2.5153618147878953,2.6338634490966797
4.0,0.0,0.8657958507537842,1.8247142090941921,0.32657299980972754,-1.809977282177318,-1.532105767365658,-0.36467531142812787,-1.8649048913608883,-2.8074982672026665,-0.5439314751914055,1.8542354540391406,2.8864150986526953,2.4422938028971344,0.5456176183440498,-1.2556350303418697,-1.1325798757148517,0.15844711644405615,0.6323255914630312,0.7662870269833191,1.9711474288593644,2.347549590197476,1.6518654570435023,0.5122337368401626,-0.029303099960088196,0.38948929490465084,-0.54075869646939,-1.9487808906670738,-3.459627122590034,-2.947266448627823,1.6803829019719818,7.6921350450226695,10.530609477650035,12.438636895382041,16.580712751908735,18.490663528442383,17.857223279548414,17.9775214917732,17.972947207364168,14.9712374716094,12.07568411393599,12.968383442271843,14.755258560180668,16.803586728645087,19.23385550759055,21.005581711277824,22.032575607299805,21.27956459738991,20.052527629967887,18.45041564016631,19.721745057539497,19.09512849287555,12.868983557730038,8.390931909734562,6.973053773244229,4.171224052255818,0.9121306863698158,0.18155007561047798,0.7391919710419375,0.9244932857426748,-0.6207935828151082,-1.626519557201501,-1.3878926580602473,-1.5502813404256646,-1.307154991409996,-0.19407236576080447,1.2013310519131741,1.3490597876635466,1.7218796014785767,3.094522938583837,3.479292443304351,3.732494267550382,2.8719304691661467,1.2115880865039235,1.0031296665018252,-0.486813865827798,-4.39502379388521,-6.250046860088001,-4.692560383767786,-3.0063512325286843,-3.397104805166074,-3.57205398154981,-2.58187553376862,-0.9487707073038376,0.6784391078081952,0.5798301353599107,0.7159369913014455,1.803978746587577,2.147806131478512,2.318952191959727,2.284166018168128,1.3924240849234866,1.3414889140562625,1.6014706546610067,0.5889179977503642,0.7778535105965346,0.37364081902936497,-0.5374438329176469,0.39358911189164647,0.8072416041836596,0.04997499377438962,0.42226552963256836
4.0,1.0,0.8831761479377747,1.4675142512176975,0.813870699116678,-0.2848308276046403,-1.1681654922889941,-0.7548175761193937,0.271095602349801,0.809412253625465,0.6550269596504443,-0.24717292325063198,-0.19363550029017684,0.553088694810868,1.1903661055998367,0.05133069182435879,-1.9085034998980428,-1.4997868754647001,-0.395029826597734,-0.5513975511897694,-0.6265482739968731,0.1765946881337605,0.5457078272646121,0.045514908365228555,-0.3471468587716426,-1.0520081483956563,-2.5490421381863646,-3.1860825003999653,-2.474346616051417,0.7077845009890396,4.361743782505841,4.735862558538264,5.4758071899414045,7.954615275065103,9.378080772631096,10.787566184997559,11.21266168536562,7.279005137356842,2.322069471532645,-0.07451684050487838,0.20218978144905939,1.365115447477863,3.1471559640133067,5.911596832853368,8.390669042413881,10.06532565030185,10.856683095296226,12.401516914367683,14.337851553252253,15.11014675371575,15.906414292075414,14.919137001037608,11.227199930133262,6.871487964283351,4.649682565168904,3.916011261217527,1.7422580935738394,-0.10851156463225389,-1.2184864896716447,-2.7306952259757282,-2.620486122189148,-2.6582133119756506,-4.13166080821644,-4.35620453863433,-2.370639598730842,0.31441391056234,0.8760833469304176,-0.8558034806540513,-1.6363991498947144,-0.6426527102788288,-0.5689256389935816,-1.4452785795385188,-0.6010811942996381,0.6672289552110617,-0.2079459862275586,-1.927813479394627,-3.4536137147383283,-3.7530992247841555,-2.6565793716546233,-2.690729141235354,-3.378048766743054,-3.019367557583431,-2.851351615154384,-4.0859998572956355,-5.002179738247031,-5.140897953149045,-4.43222449042581,-2.5980919635657194,-0.8187695362351095,-0.3182785321365705,0.03158846870065342,1.4485045996579213,2.2906162738800036,1.252899263844349,0.19536830891262144,0.6901072317903674,1.5687724243510885,1.3222876136953188,0.8405355973677235,0.3865986330942678,-0.05064854703166285,0.5603814125061035
5.0,0.0,3.450418472290039,2.037814472660874,1.1946240374536226,0.8266445831819019,-1.2129875096407803,-1.3207038532603868,-0.7409890673377295,-0.7058112205881065,1.460992426583261,2.886043830351396,1.8301033612453566,-0.2521571442484866,0.06085173988883977,0.6355925708106076,-1.4059619415890066,-4.276155320080843,-3.309581785491019,0.015699630885413512,0.7671141570264639,0.3000752862655761,1.5540159073742958,0.5738199922171531,-0.9098999698956803,0.2890630752751342,0.6501194184476676,1.0349513039444418,2.3501760453888814,5.589118393984703,7.198899196855949,7.891964233282838,9.972466988997025,10.156521912777063,10.258157181017326,11.084562301635742,12.48996688380386,15.09093458002264,16.196719776500355,15.737996505968496,14.208413326379024,14.086158579046078,16.143659707271695,17.119959224354137,16.17869481173429,16.07773208618164,16.109746932983395,15.073638742620291,14.990032542835586,15.246638615926104,12.767205151644637,9.734149614969901,7.189513350978056,4.191807855259299,2.297087402054764,1.5015900171164287,3.16690464453263,4.465827782948811,4.716860959024141,4.499743678353051,3.8952058734315833,3.052107789299706,3.4229010885412023,4.233767162669789,2.4657195770379294,1.3426514213735408,0.9958233273390573,-0.5719505729097305,-0.9919009804725647,-1.6561983570908057,-1.6605593435692059,-0.7230335961688644,-1.210908842809274,-1.6065118601827897,-0.44265159964561424,-1.4246524680744548,-2.1356891068545254,-1.847304268316788,-1.4916334152221673,-1.2288243373235057,-1.0268169966610994,-0.5461798310279796,2.133728374134423,3.084275223992095,-0.3080289621244612,-0.5485965776624223,2.2426082871176902,2.9681767478133705,2.835776748079245,3.7690325000069325,3.810172080993645,2.2577648957570426,2.171711748296569,2.5179677298574736,2.8581865556312382,3.6073403141715303,3.4679378162730767,2.2184081511064027,1.4090229272842405,2.004944866353815,2.301204558574792,2.2255327701568604
5.0,1.0,-1.8482272624969482,-1.0884974364078406,-0.6294660243121061,-0.20524457774379046,0.09501668697956836,0.25992623784325336,0.18035826222463064,0.772180114731644,0.40218957807078515,-0.4913904070854188,-0.24595721111153074,0.3678558369477591,0.0493197386915037,0.3704370287331662,0.5239184263980751,0.32374617457389837,0.36096984509265784,0.6349846323331196,-0.21795697916637824,-0.8297180497285087,0.5603461915796467,0.9089215506206867,0.4371040761470796,0.25922489482344796,-1.8021016337654747,-2.866277384035517,-0.7683611801176409,0.8118614337661031,2.9665226358355854,5.966795762379962,6.4114978096701885,6.664375550819165,7.829157179052179,8.59081745147705,8.382145708257502,6.815526182001286,5.785059061917392,5.707637714617181,6.6249928329930174,6.696577028794719,4.058403448625038,1.5685640754121752,1.6879998662255005,2.462453271403458,2.8141204516092957,4.059361306103799,5.883684403968586,6.903037996003123,6.091077457774776,4.721719163836861,3.4715123393318943,1.2275443998250213,-1.0818623448863118,-2.148757096492879,-3.311924977736036,-3.8840288321177163,-3.8357510494463365,-4.380226091905072,-4.49090456240105,-3.6110232598853855,-2.6673967188054872,-2.7989208120288267,-2.191467292381057,-1.5650413469834759,-2.5302701646631407,-3.5703012004043115,-3.8298988342285156,-4.543130990230676,-4.6702751679853955,-3.4089028618552457,-2.5918723091934663,-3.3008345184904178,-4.655647884715688,-4.094463420636723,-2.8660546866330225,-4.184253432533964,-5.5629350488836105,-4.198674837748205,-3.7531000267375614,-4.036584319490375,-3.958733154065682,-4.511622645638203,-3.909322998740463,-2.5878445596405975,-3.051539594476868,-3.563645666295835,-2.344609094388553,-2.537639769640833,-3.027985095977782,-2.264197197827429,-1.686685106971048,-2.2533846262729518,-2.0769235293070416,-1.5151025598699397,-1.903172561616613,-2.341961029804114,-1.9056805155494096,-0.7095554308457814,0.2984159615906714,0.7536278963088989
